"time_index","target"
"2009-01-05",0.003894376
"2009-01-06",0.012865611
"2009-01-07",-0.028734593
"2009-01-08",-0.000465999
"2009-01-09",-0.012709717
"2009-01-12",-0.005025533
"2009-01-13",-0.006141454
"2009-01-14",-0.050945198
"2009-01-15",-0.014334659
"2009-01-16",0.006289177
"2009-01-19",-0.009351296
"2009-01-20",-0.004170789
"2009-01-21",-0.007728867
"2009-01-22",-0.001898399
"2009-01-23",7.4e-05
"2009-01-26",0.037891115
"2009-01-27",-0.003474788
"2009-01-28",0.023747818
"2009-01-29",-0.02477352
"2009-01-30",-0.009712656
"2009-02-02",-0.017454317
"2009-02-03",0.021038593
"2009-02-04",0.015274749
"2009-02-05",7.09e-05
"2009-02-06",0.014787613
"2009-02-09",0.003651379
"2009-02-10",-0.022182186
"2009-02-11",0.005019306
"2009-02-12",-0.007609828
"2009-02-13",-0.003002934
"2009-02-16",-0.013166304
"2009-02-17",-0.024655731
"2009-02-18",-0.006790311
"2009-02-19",0.002890896
"2009-02-20",-0.032706045
"2009-02-23",-0.009922818
"2009-02-24",-0.00894738
"2009-02-25",0.008505804
"2009-02-26",0.0171552
"2009-02-27",-0.022077662
"2009-03-02",-0.054815959
"2009-03-03",-0.031860804
"2009-03-04",0.037389099
"2009-03-05",-0.032333707
"2009-03-06",0.00022661
"2009-03-09",0.003308312
"2009-03-10",0.047628049
"2009-03-11",-0.005776774
"2009-03-12",0.004942016
"2009-03-13",0.011144266
"2009-03-16",0.028960896
"2009-03-17",-0.001787311
"2009-03-18",-0.013599614
"2009-03-19",0.003122584
"2009-03-20",0.006788715
"2009-03-23",0.028196899
"2009-03-24",-0.010503256
"2009-03-25",-0.002867459
"2009-03-26",0.006363832
"2009-03-27",-0.006722843
"2009-03-30",-0.035504525
"2009-03-31",0.04245663
"2009-04-01",0.00748573
"2009-04-02",0.041933723
"2009-04-03",-0.023374088
"2009-04-06",-0.009023892
"2009-04-07",-0.015901395
"2009-04-08",-0.001272913
"2009-04-09",0.014717304
"2009-04-10",0.001329537
"2009-04-13",0
"2009-04-14",0
"2009-04-15",-0.005177582
"2009-04-16",0.021094357
"2009-04-17",0.009771985
"2009-04-20",-0.025212563
"2009-04-21",-0.000852301
"2009-04-22",0.01077559
"2009-04-24",0.030613015
"2009-04-27",0.002643279
"2009-04-28",-0.017087813
"2009-04-29",0.022496725
"2009-04-30",0.012830266
"2009-05-04",0.021724277
"2009-05-05",0
"2009-05-06",0.013648963
"2009-05-07",0.000500273
"2009-05-08",0.014310465
"2009-05-11",-0.005979158
"2009-05-12",-0.002257083
"2009-05-13",-0.021492451
"2009-05-14",0.007177395
"2009-05-15",-0.003329242
"2009-05-18",0.022378302
"2009-05-20",0.004913133
"2009-05-21",-0.027889576
"2009-05-22",0.004546089
"2009-05-25",0.010573187
"2009-05-26",0
"2009-05-27",0.001019495
"2009-05-28",-0.006520009
"2009-05-29",0.006904881
"2009-06-01",0.019789756
"2009-06-02",-0.006501047
"2009-06-03",-0.0211285
"2009-06-04",0.000798148
"2009-06-05",0.011716184
"2009-06-08",-0.00755335
"2009-06-09",-9.08e-05
"2009-06-10",0.00723854
"2009-06-11",0.005641288
"2009-06-12",-0.004469959
"2009-06-15",-0.026461398
"2009-06-16",0.000600837
"2009-06-17",-0.011641683
"2009-06-18",0.000560787
"2009-06-19",0.015069604
"2009-06-22",-0.026085699
"2009-06-23",-0.00094518
"2009-06-24",0.011751017
"2009-06-25",-0.006422449
"2009-06-26",-0.00273147
"2009-06-29",0.012419609
"2009-06-30",-0.01048797
"2009-07-01",0.021304896
"2009-07-02",-0.0248176
"2009-07-03",0.000472222
"2009-07-06",-0.009820745
"2009-07-07",-0.001885015
"2009-07-08",-0.011240391
"2009-07-09",0.00445843
"2009-07-10",-0.007603314
"2009-07-13",0.017985189
"2009-07-14",0.008436269
"2009-07-15",0.025350254
"2009-07-16",0.003513893
"2009-07-17",0.006171025
"2009-07-20",0.012409018
"2009-07-21",0.008426009
"2009-07-22",0.002785548
"2009-07-23",0.014602347
"2009-07-24",0.003677601
"2009-07-27",0.002073625
"2009-07-28",-0.012572986
"2009-07-29",0.004120628
"2009-07-30",0.018324749
"2009-07-31",-0.005021656
"2009-08-03",0.01595143
"2009-08-04",-0.002373343
"2009-08-05",-0.005215443
"2009-08-06",0.009295817
"2009-08-07",0.008724225
"2009-08-10",-0.001988619
"2009-08-11",-0.010837387
"2009-08-12",0.009693198
"2009-08-13",0.008171239
"2009-08-14",-0.008765038
"2009-08-17",-0.014745432
"2009-08-18",0.008745287
"2009-08-19",0.000831956
"2009-08-20",0.014164513
"2009-08-21",0.019631127
"2009-08-24",0.009295139
"2009-08-25",0.004198518
"2009-08-26",-0.005342917
"2009-08-27",-0.004344269
"2009-08-28",0.008079158
"2009-08-31",-0.018338199
"2009-09-01",0
"2009-09-02",-0.000456564
"2009-09-03",-0.004306092
"2009-09-04",0.01138013
"2009-09-07",0.016658706
"2009-09-08",0.002854109
"2009-09-09",0.01145557
"2009-09-10",-0.003322661
"2009-09-11",0.00476039
"2009-09-14",0.001475515
"2009-09-15",0.004611876
"2009-09-16",0.016132238
"2009-09-17",0.007756573
"2009-09-18",0.001721987
"2009-09-23",-0.006497119
"2009-09-24",-0.011762884
"2009-09-25",0.000570782
"2009-09-28",0.016296382
"2009-09-29",-0.001162183
"2009-09-30",-0.005012834
"2009-10-01",-0.016913099
"2009-10-02",-0.01177715
"2009-10-05",0.007110786
"2009-10-06",0.022377758
"2009-10-07",-0.005679782
"2009-10-08",0.008905403
"2009-10-09",0.001415209
"2009-10-12",0.009313514
"2009-10-13",-0.010825728
"2009-10-14",0.019596792
"2009-10-15",-0.006317357
"2009-10-16",-0.006299717
"2009-10-19",0.017437916
