"time_index","target"
"2009-01-05",0.031190229
"2009-01-06",0.01891958
"2009-01-07",-0.035898576
"2009-01-08",0.028283152
"2009-01-09",-0.00976388
"2009-01-12",-0.053849474
"2009-01-13",0.00357202
"2009-01-14",-0.040301613
"2009-01-15",0.030313602
"2009-01-16",0.004866686
"2009-01-19",-0.013151015
"2009-01-20",-0.040899261
"2009-01-21",0.033532127
"2009-01-22",-0.016981713
"2009-01-23",0.006261036
"2009-01-26",0.009838156
"2009-01-27",0.00492178
"2009-01-28",0.038724652
"2009-01-29",-0.014750158
"2009-01-30",-0.00853829
"2009-02-02",-0.016289303
"2009-02-03",0.027573706
"2009-02-04",0.009564898
"2009-02-05",0.024127811
"2009-02-06",0.039282461
"2009-02-09",-0.015461796
"2009-02-10",-0.021439596
"2009-02-11",-0.008799248
"2009-02-12",-0.008482232
"2009-02-13",0.028550768
"2009-02-16",0.003999287
"2009-02-17",-0.0488296
"2009-02-18",-0.004351059
"2009-02-19",0.001410509
"2009-02-20",-0.025879448
"2009-02-23",-0.012554261
"2009-02-24",0
"2009-02-25",0
"2009-02-26",-0.001361043
"2009-02-27",7.86e-05
"2009-03-02",-0.052364888
"2009-03-03",0.006409661
"2009-03-04",0.051674378
"2009-03-05",-0.027268058
"2009-03-06",-0.007089752
"2009-03-09",-0.009858434
"2009-03-10",0.054398075
"2009-03-11",0.000257732
"2009-03-12",0.008902402
"2009-03-13",-0.003505319
"2009-03-16",-0.01051258
"2009-03-17",0.023145507
"2009-03-18",0.015844054
"2009-03-19",0.007717639
"2009-03-20",-0.009363155
"2009-03-23",0.057290099
"2009-03-24",-0.022952804
"2009-03-25",0.007757469
"2009-03-26",0.018723588
"2009-03-27",-0.016143127
"2009-03-30",-0.030380243
"2009-03-31",0.006692924
"2009-04-01",0.025332468
"2009-04-02",0.041073535
"2009-04-03",0.014865185
"2009-04-06",-0.005058842
"2009-04-07",-0.007773473
"2009-04-08",0.008113036
"2009-04-09",0.030251635
"2009-04-10",0.009898367
"2009-04-13",0
"2009-04-14",-0.012558966
"2009-04-15",-0.003197674
"2009-04-16",0.016473899
"2009-04-17",-0.005381101
"2009-04-20",-0.02982119
"2009-04-21",0.010188062
"2009-04-22",0
"2009-04-24",0.041114235
"2009-04-27",-0.020564056
"2009-04-28",2.18e-05
"2009-04-29",0.030223262
"2009-04-30",0.001333094
"2009-05-04",0.06379152
"2009-05-05",0.005243643
"2009-05-06",0.016228371
"2009-05-07",-0.028380057
"2009-05-08",0.026378015
"2009-05-11",-0.008205415
"2009-05-12",-0.012833092
"2009-05-13",-0.033274117
"2009-05-14",0.015633439
"2009-05-15",-0.00891802
"2009-05-18",0.048899958
"2009-05-20",-0.004245051
"2009-05-21",-0.022856559
"2009-05-22",0.009557472
"2009-05-25",0.0048923
"2009-05-26",0.019970076
"2009-05-27",-0.000945645
"2009-05-28",0.023829502
"2009-05-29",0.002955602
"2009-06-01",0.023922986
"2009-06-02",-0.008959741
"2009-06-03",-0.036068649
"2009-06-04",0.026093133
"2009-06-05",-0.002303264
"2009-06-08",0.005403347
"2009-06-09",-0.008858814
"2009-06-10",0.004766918
"2009-06-11",0.002748462
"2009-06-12",0
"2009-06-15",-0.028867828
"2009-06-16",-0.016040638
"2009-06-17",-0.003129526
"2009-06-18",-0.002805326
"2009-06-19",0.009210347
"2009-06-22",-0.037260554
"2009-06-23",0.006424415
"2009-06-24",-0.002854675
"2009-06-25",0.036431633
"2009-06-26",-0.000563101
"2009-06-29",0.012584123
"2009-06-30",-0.012992085
"2009-07-01",0.001533847
"2009-07-02",-0.010120103
"2009-07-03",-0.001765399
"2009-07-06",-0.006164046
"2009-07-07",-0.023282659
"2009-07-08",-0.005657236
"2009-07-09",0.000873993
"2009-07-10",0
"2009-07-13",-0.000691001
"2009-07-14",-0.006404264
"2009-07-15",0.048407174
"2009-07-16",0.01203328
"2009-07-17",0.002961825
"2009-07-20",0.020584797
"2009-07-21",0.001485116
"2009-07-22",-0.003028966
"2009-07-23",0.021916235
"2009-07-24",0.00382684
"2009-07-27",0.001687981
"2009-07-28",-0.001412572
"2009-07-29",-0.01362225
"2009-07-30",0.013732392
"2009-07-31",0.005272613
"2009-08-03",0.022246412
"2009-08-04",0.000714056
"2009-08-05",0.006155398
"2009-08-06",-0.011218338
"2009-08-07",0.01026016
"2009-08-10",0.008837102
"2009-08-11",-0.018989655
"2009-08-12",0.014722248
"2009-08-13",0.00809607
"2009-08-14",-0.007212881
"2009-08-17",-0.025391151
"2009-08-18",0.009570486
"2009-08-19",0.007274059
"2009-08-20",0.011948419
"2009-08-21",0.015677695
"2009-08-24",0.000796509
"2009-08-25",-0.006146066
"2009-08-26",0.005990277
"2009-08-27",-0.001073872
"2009-08-28",-5.2e-05
"2009-08-31",-0.021228575
"2009-09-01",-0.012003278
"2009-09-02",-0.007715796
"2009-09-03",0.005778958
"2009-09-04",0.016821479
"2009-09-07",0
"2009-09-08",0.021012589
"2009-09-09",0.000950201
"2009-09-10",0.010751868
"2009-09-11",-0.002908421
"2009-09-14",0.008564121
"2009-09-15",0.00670439
"2009-09-16",0.019169169
"2009-09-17",-0.002901027
"2009-09-18",0.00772294
"2009-09-23",-0.003415873
"2009-09-24",-0.007466312
"2009-09-25",0.005149428
"2009-09-28",0.015796766
"2009-09-29",-0.001338208
"2009-09-30",0.004610893
"2009-10-01",-0.017364366
"2009-10-02",0.011724119
"2009-10-05",0.019378789
"2009-10-06",0.004830464
"2009-10-07",-0.000526698
"2009-10-08",0.017753912
"2009-10-09",0.004865809
"2009-10-12",0.008934388
"2009-10-13",0
"2009-10-14",0.023769337
"2009-10-15",0.007554361
"2009-10-16",-0.007569466
"2009-10-19",0.015572973
"2009-10-20",-0.029215459
"2009-10-21",0.002798402
"2009-10-22",0.009861728
"2009-10-23",-0.016403557
"2009-10-26",0.000414922
"2009-10-27",-0.03002245
"2009-10-28",-0.048646098
"2009-10-30",0.022743939
"2009-11-02",0.017667081
"2009-11-03",0
"2009-11-04",0.02007084
"2009-11-05",0.014029703
"2009-11-06",-0.005414533
"2009-11-09",0.026753968
"2009-11-10",0.001343224
"2009-11-11",0.00192867
"2009-11-12",-0.030305118
"2009-11-13",0.013531422
"2009-11-16",0.019719781
"2009-11-17",0.011624134
"2009-11-18",-0.013291515
"2009-11-19",-0.002845466
"2009-11-20",0.007240748
"2009-11-23",0
"2009-11-24",0.007575003
"2009-11-25",0.008873566
"2009-12-01",0.009218681
"2009-12-02",0.001006117
"2009-12-03",-0.004381808
"2009-12-04",-0.010462209
"2009-12-07",0.01334176
"2009-12-08",-0.011494464
"2009-12-09",0.004169712
"2009-12-10",0.010472525
"2009-12-11",0.007811917
"2009-12-14",0.001183125
"2009-12-15",-0.000548103
"2009-12-16",-0.009990441
"2009-12-17",-0.022906153
"2009-12-18",-0.004093774
"2009-12-21",-0.013095524
"2009-12-22",0.022394312
"2009-12-23",0.002533203
"2009-12-24",0.004620241
"2009-12-25",0
"2009-12-28",0
"2009-12-29",0.00578571
"2009-12-30",0.004266393
"2009-12-31",0.0210203
"2010-01-04",0
"2010-01-05",0.002780057
"2010-01-06",0.006937723
"2010-01-07",-0.00393824
"2010-01-08",-0.002672088
"2010-01-11",0.002416559
"2010-01-12",-0.005081536
"2010-01-13",0.004399805
"2010-01-14",-0.008331836
"2010-01-15",-0.011860723
"2010-01-18",0.006113663
"2010-01-19",0.00729312
"2010-01-20",-0.024749831
"2010-01-21",-0.028707259
"2010-01-22",-0.000754774
"2010-01-25",-0.010566044
"2010-01-26",0
"2010-01-27",-0.006952874
"2010-01-28",0.007929139
"2010-01-29",-0.002839913
"2010-02-01",0.01773123
"2010-02-02",0.008838432
"2010-02-03",-0.000804338
"2010-02-04",-0.048466862
"2010-02-05",-0.018485573
"2010-02-08",0.006194626
"2010-02-09",0.024479016
"2010-02-10",0.02156801
"2010-02-11",0
"2010-02-12",-0.004152024
"2010-02-15",0.021481974
"2010-02-16",0
"2010-02-17",0
"2010-02-18",0.008155698
"2010-02-19",-0.003529424
"2010-02-22",-0.006128479
"2010-02-23",-0.016145356
"2010-02-24",-0.004745921
"2010-02-25",0.004942549
"2010-02-26",0.005760663
"2010-03-01",0.010842768
"2010-03-02",0.008162585
"2010-03-03",-0.002038104
"2010-03-04",0.002569101
"2010-03-05",0.015103242
"2010-03-08",-0.003958614
"2010-03-09",0.014491643
"2010-03-10",0.005775517
"2010-03-11",-0.001344163
"2010-03-12",-0.007814672
"2010-03-15",-0.004582092
"2010-03-16",0.013212057
"2010-03-17",-0.003136078
"2010-03-18",-0.000372974
"2010-03-19",-0.012532107
"2010-03-22",0.003089847
"2010-03-23",0.004984515
"2010-03-24",-0.006854691
"2010-03-25",-0.006858168
"2010-03-26",0.003515045
"2010-03-29",0.018121718
"2010-03-30",0.000300217
"2010-03-31",0.005871807
"2010-04-01",0.010798081
"2010-04-02",0.002162527
"2010-04-05",0
"2010-04-06",-0.002724989
"2010-04-07",-0.004270951
"2010-04-08",0.013915415
"2010-04-09",-0.005139604
"2010-04-12",-0.011307511
"2010-04-13",0.002517575
"2010-04-14",0.003426713
"2010-04-15",-0.007219636
"2010-04-16",-0.015763662
"2010-04-19",-0.004663629
"2010-04-20",0.003178826
"2010-04-21",0.000980505
"2010-04-22",0
"2010-04-26",-0.007435409
"2010-04-27",-0.034882362
"2010-04-28",0.002177718
"2010-04-29",0.019639058
"2010-04-30",-0.00661218
"2010-05-03",-0.00610478
"2010-05-04",-0.034097312
"2010-05-05",0.000693465
"2010-05-06",-0.02337866
"2010-05-07",-0.008599649
"2010-05-10",0.04024732
"2010-05-11",-0.015830571
"2010-05-12",0.012325743
"2010-05-13",-0.006707098
"2010-05-14",-0.021467283
"2010-05-17",-0.008647641
"2010-05-18",-0.032741573
"2010-05-20",-0.044516016
"2010-05-21",0.034904051
"2010-05-24",-0.005725048
"2010-05-25",-0.012275656
"2010-05-26",0.01685499
"2010-05-27",0.031110931
"2010-05-28",-0.002337975
"2010-05-31",0.017601299
"2010-06-01",-0.019313905
"2010-06-02",0.01766298
"2010-06-03",-0.020334679
"2010-06-04",0
"2010-06-07",-0.008025503
"2010-06-08",0.01093973
"2010-06-09",-0.00611345
"2010-06-10",0.025216549
"2010-06-11",0.008779882
"2010-06-14",-0.001132628
"2010-06-15",0.014206139
"2010-06-16",0.00478355
"2010-06-17",-0.003248464
"2010-06-18",-0.00159716
"2010-06-21",0.006049513
"2010-06-22",-0.000277692
"2010-06-23",0.005370442
"2010-06-24",-0.01894756
"2010-06-25",0.013777682
"2010-06-28",-0.009283362
"2010-06-29",-0.03561306
"2010-06-30",-0.01695535
"2010-07-01",0.004911119
"2010-07-02",0.003163063
"2010-07-05",-0.009240018
"2010-07-06",0.019523926
"2010-07-07",0.01945031
"2010-07-08",0.003029349
"2010-07-09",-0.008162278
"2010-07-12",0
"2010-07-13",0.011465154
"2010-07-14",-0.003255616
"2010-07-15",0.00015752
"2010-07-16",-0.018279429
"2010-07-19",0.015250702
"2010-07-20",0.018253481
"2010-07-21",0.000217155
"2010-07-22",0.019520681
"2010-07-23",0.008707493
"2010-07-26",0.001807692
"2010-07-27",0.003470635
"2010-07-28",0.002007762
"2010-07-29",0.002182983
"2010-07-30",0.008343979
"2010-08-02",0.014732094
"2010-08-03",-0.007618303
"2010-08-04",0.00403614
"2010-08-05",0.002048521
"2010-08-06",-0.004644459
"2010-08-09",-0.003427558
"2010-08-10",-0.00946078
"2010-08-11",-0.0215476
"2010-08-12",0.002671607
"2010-08-13",0.004507306
"2010-08-16",0.006588174
"2010-08-17",0.013136331
"2010-08-18",0.000798687
"2010-08-19",-0.011165327
"2010-08-20",-0.003144563
"2010-08-23",-0.010478088
"2010-08-24",-0.012597583
"2010-08-25",-0.005432496
"2010-08-26",-0.014549103
"2010-08-27",0.026544215
"2010-08-31",-0.006731457
"2010-09-01",0.029166024
"2010-09-02",-0.003958745
"2010-09-03",-0.001932773
"2010-09-06",0.001019292
"2010-09-07",-0.00510688
"2010-09-08",0
"2010-09-13",0.024161011
"2010-09-14",-0.004995479
"2010-09-15",0.006111993
"2010-09-16",-0.006540496
"2010-09-17",-0.008519406
"2010-09-20",0.01627783
"2010-09-21",-0.006931136
"2010-09-22",0.008908941
"2010-09-23",0.0068408
"2010-09-24",-0.00873062
"2010-09-27",0.009050364
"2010-09-28",0.005969129
"2010-09-29",0
"2010-09-30",0.002913646
"2010-10-01",0.01144228
"2010-10-04",0.002218841
"2010-10-05",0.012677698
"2010-10-06",-0.010463769
"2010-10-07",-0.008870974
"2010-10-08",0.012662984
"2010-10-11",0.001932913
"2010-10-12",0.010222987
"2010-10-13",0
"2010-10-14",0.000237154
"2010-10-15",0.001923051
"2010-10-18",-0.001309502
"2010-10-19",-0.026442219
"2010-10-20",0.007713788
"2010-10-21",-0.010752869
"2010-10-22",-0.001753101
"2010-10-25",0.000718856
"2010-10-26",0.016534014
"2010-10-27",-0.002420229
"2010-11-01",0.013959278
"2010-11-02",0.004795571
"2010-11-03",0
"2010-11-04",0.015058842
"2010-11-05",-0.005343309
"2010-11-08",0.000688402
"2010-11-09",-0.01355192
"2010-11-10",-0.000572158
"2010-11-11",-0.006203068
"2010-11-12",-0.011698188
"2010-11-15",-0.01048581
"2010-11-22",0
"2010-11-23",-0.024422303
"2010-11-24",0.024364857
"2010-11-25",-0.00384198
"2010-11-26",-0.016513443
"2010-11-29",-0.004671876
"2010-11-30",-0.002993816
"2010-12-01",0.023948434
"2010-12-02",0.0026067
"2010-12-03",0.003431619
"2010-12-06",-0.003072111
"2010-12-07",-0.003081578
"2010-12-08",-0.016915168
"2010-12-09",-0.00435122
"2010-12-10",0.006797803
"2010-12-13",0.011406415
"2010-12-14",-0.005556013
"2010-12-15",-0.012780802
"2010-12-16",-0.008344725
"2010-12-17",0.009978869
"2010-12-20",-0.010603079
"2010-12-21",0.014039307
"2010-12-22",0.003745816
"2010-12-23",0.000219047
"2010-12-24",-0.010022903
"2010-12-27",0
"2010-12-28",0.003504023
"2010-12-29",0.013300146
"2010-12-30",0.005106443
"2010-12-31",0.009435184
"2011-01-03",0
"2011-01-04",0.005075574
"2011-01-05",0.010932935
"2011-01-06",-0.007228097
"2011-01-07",-0.007423453
"2011-01-10",0.000998688
"2011-01-11",0.00421203
"2011-01-12",0.017035947
"2011-01-13",-0.012813303
"2011-01-14",0.003091891
"2011-01-17",-0.004676834
"2011-01-18",0.004394866
"2011-01-19",-0.012229011
"2011-01-20",-0.007105029
"2011-01-21",-0.006186256
"2011-01-24",0.004243655
"2011-01-25",-0.010395646
"2011-01-26",0
"2011-01-27",-0.009622771
"2011-01-28",-0.020082457
"2011-01-31",-0.001845836
"2011-02-01",0.018926038
"2011-02-02",-0.017230143
"2011-02-03",0.001153964
"2011-02-04",-0.0226618
"2011-02-07",0.001423858
"2011-02-08",0.006237962
"2011-02-09",-0.023895466
"2011-02-10",0.00559025
"2011-02-11",0.018077126
"2011-02-14",0.012122826
"2011-02-15",-0.003265641
"2011-02-16",0.01837079
"2011-02-17",0.001685693
"2011-02-18",0.005627925
"2011-02-21",-0.011941676
"2011-02-22",-0.012251554
