"time_index","target"
"1998-12-31 21:30:00",6820.56
"1998-12-31 22:00:00",6421.34833
"1998-12-31 22:30:00",5991.45
"1998-12-31 23:00:00",5663.07333
"1998-12-31 23:30:00",5384.04667
"1999-01-01",5199.315
"1999-01-01 00:30:00",5067.52167
"1999-01-01 01:00:00",5008.23667
"1999-01-01 01:30:00",4995.57667
"1999-01-01 02:00:00",5022.93
"1999-01-01 02:30:00",5110.35333
"1999-01-01 03:00:00",5165.515
"1999-01-01 03:30:00",5183.06
"1999-01-01 04:00:00",5363.53167
"1999-01-01 04:30:00",5479.85333
"1999-01-01 05:00:00",5508.72833
"1999-01-01 05:30:00",5994.23833
"1999-01-01 06:00:00",6272
"1999-01-01 06:30:00",6384.57333
"1999-01-01 07:00:00",6441.13167
"1999-01-01 07:30:00",6537.27
"1999-01-01 08:00:00",6560.71
"1999-01-01 08:30:00",6562.065
"1999-01-01 09:00:00",6520.15167
"1999-01-01 09:30:00",6446.8
"1999-01-01 10:00:00",6377.65
"1999-01-01 10:30:00",6354.85833
"1999-01-01 11:00:00",6293.74333
"1999-01-01 11:30:00",6301.40667
"1999-01-01 12:00:00",6316.38167
"1999-01-01 12:30:00",6358.35167
"1999-01-01 13:00:00",6426.99333
"1999-01-01 13:30:00",6389.48333
"1999-01-01 14:00:00",6545.915
"1999-01-01 14:30:00",6510.8
"1999-01-01 15:00:00",6506.94
"1999-01-01 15:30:00",6446.04333
"1999-01-01 16:00:00",6466.09333
"1999-01-01 16:30:00",6537.61833
"1999-01-01 17:00:00",6660.98333
"1999-01-01 17:30:00",6613.07333
"1999-01-01 18:00:00",6468.09333
"1999-01-01 18:30:00",6568.24
"1999-01-01 19:00:00",6567.45667
"1999-01-01 19:30:00",6691.735
"1999-01-01 20:00:00",6576.70833
"1999-01-01 20:30:00",6466.70333
"1999-01-01 21:00:00",6184.56167
"1999-01-01 21:30:00",5961.68833
"1999-01-01 22:00:00",5699.14
"1999-01-01 22:30:00",5399.87
"1999-01-01 23:00:00",5210.535
"1999-01-01 23:30:00",5045.50167
"1999-01-02",4945.61
"1999-01-02 00:30:00",4886.93833
"1999-01-02 01:00:00",4878.80167
"1999-01-02 01:30:00",4909.535
"1999-01-02 02:00:00",4976.08667
"1999-01-02 02:30:00",5028.645
"1999-01-02 03:00:00",5192.97833
"1999-01-02 03:30:00",5409.96667
"1999-01-02 04:00:00",5766.915
"1999-01-02 04:30:00",6102.69833
"1999-01-02 05:00:00",6469.05833
"1999-01-02 05:30:00",6889.79667
"1999-01-02 06:00:00",7031.745
"1999-01-02 06:30:00",7058.35167
"1999-01-02 07:00:00",7053.735
"1999-01-02 07:30:00",7024.32667
"1999-01-02 08:00:00",7028.365
"1999-01-02 08:30:00",7012.77333
"1999-01-02 09:00:00",6987.71667
"1999-01-02 09:30:00",6968.68667
"1999-01-02 10:00:00",6931.64
"1999-01-02 10:30:00",6896.825
"1999-01-02 11:00:00",6808.79167
"1999-01-02 11:30:00",6822.39167
"1999-01-02 12:00:00",6858.94
"1999-01-02 12:30:00",6913.86
"1999-01-02 13:00:00",6903.15333
"1999-01-02 13:30:00",6822.82667
"1999-01-02 14:00:00",6948.05
"1999-01-02 14:30:00",6911.83333
"1999-01-02 15:00:00",6931.54167
"1999-01-02 15:30:00",6846.53833
"1999-01-02 16:00:00",6761.08333
"1999-01-02 16:30:00",6787.21167
"1999-01-02 17:00:00",6998.08
"1999-01-02 17:30:00",6910.21667
"1999-01-02 18:00:00",6730.02833
"1999-01-02 18:30:00",6757.53833
"1999-01-02 19:00:00",6732.65
"1999-01-02 19:30:00",6717.58167
"1999-01-02 20:00:00",6594.91333
"1999-01-02 20:30:00",6392.09167
"1999-01-02 21:00:00",6113.41833
"1999-01-02 21:30:00",5891.11
"1999-01-02 22:00:00",5646.49333
"1999-01-02 22:30:00",5430.70333
"1999-01-02 23:00:00",5211.15667
"1999-01-02 23:30:00",5019.41167
"1999-01-03",4945.53
"1999-01-03 00:30:00",4894.31167
"1999-01-03 01:00:00",4899.34333
"1999-01-03 01:30:00",4929.98333
"1999-01-03 02:00:00",4913.78833
"1999-01-03 02:30:00",5003.07667
"1999-01-03 03:00:00",5137.21833
"1999-01-03 03:30:00",5275.63
"1999-01-03 04:00:00",5581.37
"1999-01-03 04:30:00",5880.87167
"1999-01-03 05:00:00",6211.37833
"1999-01-03 05:30:00",6605.33833
"1999-01-03 06:00:00",6812.35167
"1999-01-03 06:30:00",6926.40333
"1999-01-03 07:00:00",7000.42667
"1999-01-03 07:30:00",7090.965
"1999-01-03 08:00:00",7172.20167
"1999-01-03 08:30:00",7259.05333
"1999-01-03 09:00:00",7294.39
"1999-01-03 09:30:00",7322.30667
"1999-01-03 10:00:00",7312.41667
"1999-01-03 10:30:00",7335.06833
"1999-01-03 11:00:00",7323.77833
"1999-01-03 11:30:00",7331.77
"1999-01-03 12:00:00",7358.28833
"1999-01-03 12:30:00",7375.75167
"1999-01-03 13:00:00",7479.86333
"1999-01-03 13:30:00",7385.57
"1999-01-03 14:00:00",7466.03833
"1999-01-03 14:30:00",7453.515
"1999-01-03 15:00:00",7480.20833
"1999-01-03 15:30:00",7391.22667
"1999-01-03 16:00:00",7338.87833
"1999-01-03 16:30:00",7366.49333
"1999-01-03 17:00:00",7590.89833
"1999-01-03 17:30:00",7500.39833
"1999-01-03 18:00:00",7230.255
"1999-01-03 18:30:00",7211.17333
"1999-01-03 19:00:00",7119.53833
"1999-01-03 19:30:00",6933.19
"1999-01-03 20:00:00",6726.83
"1999-01-03 20:30:00",6520.91667
"1999-01-03 21:00:00",6223.92
"1999-01-03 21:30:00",6053.99833
"1999-01-03 22:00:00",5834.11
"1999-01-03 22:30:00",5605.60167
"1999-01-03 23:00:00",5410.975
"1999-01-03 23:30:00",5285.32
"1999-01-04",5237.20167
"1999-01-04 00:30:00",5203.75167
"1999-01-04 01:00:00",5241.225
"1999-01-04 01:30:00",5372.64
"1999-01-04 02:00:00",5541.195
"1999-01-04 02:30:00",5952.185
"1999-01-04 03:00:00",6410.57
"1999-01-04 03:30:00",6663.67167
"1999-01-04 04:00:00",7164.54
"1999-01-04 04:30:00",7496.87
"1999-01-04 05:00:00",7898.68
"1999-01-04 05:30:00",8443.89
"1999-01-04 06:00:00",8593.89667
"1999-01-04 06:30:00",8701.25333
"1999-01-04 07:00:00",8830.36167
"1999-01-04 07:30:00",8942.98833
"1999-01-04 08:00:00",9013.79
"1999-01-04 08:30:00",9122.205
"1999-01-04 09:00:00",9214.245
"1999-01-04 09:30:00",9300.32
"1999-01-04 10:00:00",9339.38667
"1999-01-04 10:30:00",9423.73
"1999-01-04 11:00:00",9356.885
"1999-01-04 11:30:00",9365.23333
"1999-01-04 12:00:00",9393.89833
"1999-01-04 12:30:00",9389.60333
"1999-01-04 13:00:00",9420.53833
"1999-01-04 13:30:00",9324.08667
"1999-01-04 14:00:00",9212.49833
"1999-01-04 14:30:00",8892.41667
"1999-01-04 15:00:00",8774.24833
"1999-01-04 15:30:00",8524.1
"1999-01-04 16:00:00",8299.17333
"1999-01-04 16:30:00",8235.49167
"1999-01-04 17:00:00",8407.235
"1999-01-04 17:30:00",8211.50833
"1999-01-04 18:00:00",7975.545
"1999-01-04 18:30:00",7978.525
"1999-01-04 19:00:00",7901.485
"1999-01-04 19:30:00",7875.965
"1999-01-04 20:00:00",7744.925
"1999-01-04 20:30:00",7532.915
"1999-01-04 21:00:00",7294.27167
"1999-01-04 21:30:00",6973.35833
"1999-01-04 22:00:00",6577.44333
"1999-01-04 22:30:00",6282.595
"1999-01-04 23:00:00",6010.35167
"1999-01-04 23:30:00",5802.27667
"1999-01-05",5704.365
"1999-01-05 00:30:00",5646.77667
"1999-01-05 01:00:00",5705.21667
"1999-01-05 01:30:00",5818.85833
"1999-01-05 02:00:00",6019.95333
"1999-01-05 02:30:00",6415.37833
"1999-01-05 03:00:00",6857.28167
"1999-01-05 03:30:00",7078.12
"1999-01-05 04:00:00",7629.76167
"1999-01-05 04:30:00",7993.98167
"1999-01-05 05:00:00",8379.00333
"1999-01-05 05:30:00",8895.33167
"1999-01-05 06:00:00",9081.42333
"1999-01-05 06:30:00",9150.085
"1999-01-05 07:00:00",9166.05
"1999-01-05 07:30:00",9231.54833
"1999-01-05 08:00:00",9330.405
"1999-01-05 08:30:00",9402.75167
"1999-01-05 09:00:00",9417.31
"1999-01-05 09:30:00",9493.31833
"1999-01-05 10:00:00",9539.785
"1999-01-05 10:30:00",9544.58
"1999-01-05 11:00:00",9524.56833
"1999-01-05 11:30:00",9541.77
"1999-01-05 12:00:00",9557.095
"1999-01-05 12:30:00",9592.545
"1999-01-05 13:00:00",9574.06
"1999-01-05 13:30:00",9490.55833
"1999-01-05 14:00:00",9295.61833
"1999-01-05 14:30:00",8976.97
"1999-01-05 15:00:00",8806.22667
"1999-01-05 15:30:00",8542.22167
"1999-01-05 16:00:00",8337.41
"1999-01-05 16:30:00",8288.75333
"1999-01-05 17:00:00",8420.21167
"1999-01-05 17:30:00",8230.69167
"1999-01-05 18:00:00",7987.98833
"1999-01-05 18:30:00",8072.19167
"1999-01-05 19:00:00",8021.46667
"1999-01-05 19:30:00",7964.54333
"1999-01-05 20:00:00",7809.02
"1999-01-05 20:30:00",7611.345
"1999-01-05 21:00:00",7309.82667
"1999-01-05 21:30:00",7004.18
"1999-01-05 22:00:00",6562.515
"1999-01-05 22:30:00",6267.495
"1999-01-05 23:00:00",6054.25167
"1999-01-05 23:30:00",5849.31167
"1999-01-06",5714.25
"1999-01-06 00:30:00",5653.83833
"1999-01-06 01:00:00",5707.685
"1999-01-06 01:30:00",5830.63167
"1999-01-06 02:00:00",6027.385
"1999-01-06 02:30:00",6461.55833
"1999-01-06 03:00:00",6896.995
"1999-01-06 03:30:00",7105.03333
"1999-01-06 04:00:00",7603.09667
"1999-01-06 04:30:00",7981.94167
"1999-01-06 05:00:00",8275.51
"1999-01-06 05:30:00",8706.81167
"1999-01-06 06:00:00",8948.41167
"1999-01-06 06:30:00",9054.755
"1999-01-06 07:00:00",9103.89333
"1999-01-06 07:30:00",9165.19667
"1999-01-06 08:00:00",9275.23833
"1999-01-06 08:30:00",9352.96833
"1999-01-06 09:00:00",9437.385
"1999-01-06 09:30:00",9520.495
"1999-01-06 10:00:00",9557.495
"1999-01-06 10:30:00",9611.62333
"1999-01-06 11:00:00",9612.54
"1999-01-06 11:30:00",9622.495
"1999-01-06 12:00:00",9668.96667
"1999-01-06 12:30:00",9695.2
"1999-01-06 13:00:00",9640.84167
