"time_index","target"
"2009-01-05",0
"2009-01-06",0.004162452
"2009-01-07",0.017292932
"2009-01-08",-0.040061309
"2009-01-09",-0.004473502
"2009-01-12",-0.049038532
"2009-01-13",0
"2009-01-14",0.002912354
"2009-01-15",-0.050447588
"2009-01-16",0.025453186
"2009-01-19",0.003238918
"2009-01-20",-0.023411498
"2009-01-21",-0.020561328
"2009-01-22",0.018817884
"2009-01-23",-0.038808465
"2009-01-26",-0.008181598
"2009-01-27",0.048148148
"2009-01-28",0.005594001
"2009-01-29",0.017723189
"2009-01-30",-0.031665977
"2009-02-02",-0.015133862
"2009-02-03",-0.006174742
"2009-02-04",0.026908324
"2009-02-05",-0.011169331
"2009-02-06",0.015845566
"2009-02-09",-0.013410689
"2009-02-10",-0.002901673
"2009-02-11",-0.030744916
"2009-02-12",0
"2009-02-13",0.009563024
"2009-02-16",-0.003764436
"2009-02-17",-0.013596231
"2009-02-18",-0.014634038
"2009-02-19",0.003075786
"2009-02-20",-0.018869228
"2009-02-23",-0.00543789
"2009-02-24",-0.01469498
"2009-02-25",0.026160742
"2009-02-26",-0.000441044
"2009-02-27",0.014706431
"2009-03-02",-0.038832861
"2009-03-03",-0.006951158
"2009-03-04",0.008434917
"2009-03-05",0.019360241
"2009-03-06",-0.035657548
"2009-03-09",-0.012212678
"2009-03-10",-0.00439149
"2009-03-11",0.044514005
"2009-03-12",-0.024409814
"2009-03-13",0.05026001
"2009-03-16",0.017661194
"2009-03-17",0.031303344
"2009-03-18",0.002894238
"2009-03-19",-0.003293103
"2009-03-20",0.033362642
"2009-03-23",0
"2009-03-24",0.032662479
"2009-03-25",-0.000979474
"2009-03-26",0.018268453
"2009-03-27",-0.001084381
"2009-03-30",-0.04636884
"2009-03-31",-0.015484589
"2009-04-01",0.029450342
"2009-04-02",0.043103753
"2009-04-03",0.003441406
"2009-04-06",0.012277689
"2009-04-07",-0.002835377
"2009-04-08",-0.027295924
"2009-04-09",0.036672343
"2009-04-10",0.005374682
"2009-04-13",-0.004436367
"2009-04-14",-0.009202462
"2009-04-15",-0.011341193
"2009-04-16",0.001405858
"2009-04-17",0.017247937
"2009-04-20",0.001925716
"2009-04-21",-0.024203839
"2009-04-22",0.001831566
"2009-04-24",-0.002215049
"2009-04-27",0.002105043
"2009-04-28",-0.027013084
"2009-04-29",0.038624986
"2009-04-30",0
"2009-05-04",0.061229315
"2009-05-05",0
"2009-05-06",0
"2009-05-07",0
"2009-05-08",0.005008903
"2009-05-11",0.002028086
"2009-05-12",-0.016359317
"2009-05-13",0.004493787
"2009-05-14",-0.026773548
"2009-05-15",0.018660853
"2009-05-18",-0.024731766
"2009-05-20",0.033288664
"2009-05-21",-0.008650804
"2009-05-22",-0.004147121
"2009-05-25",0.013050445
"2009-05-26",-0.003879345
"2009-05-27",0.013649584
"2009-05-28",0.001336146
"2009-05-29",0.007495599
"2009-06-01",0.016172017
"2009-06-02",0.00274068
"2009-06-03",0.003842444
"2009-06-04",-0.007491806
"2009-06-05",0.010192006
"2009-06-08",0.009944239
"2009-06-09",-0.008020417
"2009-06-10",0.020697148
"2009-06-11",-0.001017383
"2009-06-12",0.015359336
"2009-06-15",-0.009531439
"2009-06-16",-0.028981619
"2009-06-17",0.008979463
"2009-06-18",-0.014032772
"2009-06-19",0.008470044
"2009-06-22",0.00408005
"2009-06-23",-0.028559096
"2009-06-24",0.00425394
"2009-06-25",0.021228049
"2009-06-26",0.008266001
"2009-06-29",-0.00955408
"2009-06-30",0.017726206
"2009-07-01",-0.001860454
"2009-07-02",-0.006437219
"2009-07-03",-0.006101921
"2009-07-06",-0.013869065
"2009-07-07",-0.0034229
"2009-07-08",-0.02381417
"2009-07-09",-0.013862056
"2009-07-10",-0.000406925
"2009-07-13",-0.025844501
"2009-07-14",0.023098273
"2009-07-15",0.000802976
"2009-07-16",0.008049079
"2009-07-17",0.005460144
"2009-07-20",0.026955527
"2009-07-21",0
"2009-07-22",0.007343449
"2009-07-23",0.007151049
"2009-07-24",0.015362945
"2009-07-27",0.014387358
"2009-07-28",-0.000138779
"2009-07-29",0.002572215
"2009-07-30",0.00512565
"2009-07-31",0.018675099
"2009-08-03",-0.000421067
"2009-08-04",0.002174891
"2009-08-05",-0.011875526
"2009-08-06",0.013135453
"2009-08-07",0.002307673
"2009-08-10",0.010715437
"2009-08-11",0.005798293
"2009-08-12",-0.014315821
"2009-08-13",0.007845521
"2009-08-14",0.007591021
"2009-08-17",-0.031510413
"2009-08-18",0.001590965
"2009-08-19",-0.007902834
"2009-08-20",0.01742954
"2009-08-21",-0.014083517
"2009-08-24",0.032938842
"2009-08-25",-0.007940868
"2009-08-26",0.013469431
"2009-08-27",-0.015700096
"2009-08-28",0.00572828
"2009-08-31",-0.003957836
"2009-09-01",0.003570449
"2009-09-02",-0.023989018
"2009-09-03",-0.006423021
"2009-09-04",-0.00269879
"2009-09-07",0.013051646
"2009-09-08",0.006979791
"2009-09-09",-0.007832791
"2009-09-10",0.019354473
"2009-09-11",-0.006617068
"2009-09-14",-0.023469587
"2009-09-15",0.00152402
"2009-09-16",0.005188316
"2009-09-17",0.016706504
"2009-09-18",-0.007039407
"2009-09-23",0.016608748
"2009-09-24",0
"2009-09-25",-0.026742327
"2009-09-28",-0.025298876
"2009-09-29",0.009018586
"2009-09-30",0.003264897
"2009-10-01",-0.015373314
"2009-10-02",-0.025040742
"2009-10-05",-0.005913542
"2009-10-06",0.001787643
"2009-10-07",0.011061401
"2009-10-08",0.003348606
"2009-10-09",0.018532577
"2009-10-12",0.005989183
"2009-10-13",0
"2009-10-14",-0.001623895
"2009-10-15",0.017581736
"2009-10-16",0.00184522
"2009-10-19",-0.002054253
"2009-10-20",0.009753472
"2009-10-21",-0.000333813
"2009-10-22",-0.006428974
"2009-10-23",0.001539648
"2009-10-26",0.007714027
"2009-10-27",-0.014596557
"2009-10-28",-0.013546473
"2009-10-30",-0.004008998
"2009-11-02",-0.023369712
"2009-11-03",0.004210263
"2009-11-04",0
"2009-11-05",-0.012971414
"2009-11-06",0.007372851
"2009-11-09",0.002004252
"2009-11-10",0.0062745
"2009-11-11",9.62e-05
"2009-11-12",-0.006829608
"2009-11-13",-0.003492249
"2009-11-16",0.002133785
