"time_index","target"
"2009-01-05",0.028524462
"2009-01-06",0.008772644
"2009-01-07",-0.020015412
"2009-01-08",-0.019423778
"2009-01-09",-0.007802212
"2009-01-12",-0.022629745
"2009-01-13",-0.004827138
"2009-01-14",-0.008676646
"2009-01-15",-0.023428729
"2009-01-16",0.010916893
"2009-01-19",-0.004029004
"2009-01-20",-0.024107193
"2009-01-21",-0.005092242
"2009-01-22",-0.003227249
"2009-01-23",-0.008077319
"2009-01-26",0.010319685
"2009-01-27",0.006344498
"2009-01-28",0.022104103
"2009-01-29",0.000408697
"2009-01-30",0.002242539
"2009-02-02",-0.019091385
"2009-02-03",0.012718686
"2009-02-04",0.015165589
"2009-02-05",0.002072505
"2009-02-06",0.032338114
"2009-02-09",0.007895394
"2009-02-10",-0.002139095
"2009-02-11",-0.007925997
"2009-02-12",-0.014772748
"2009-02-13",0.017764444
"2009-02-16",-0.006850441
"2009-02-17",-0.038322771
"2009-02-18",-0.003342261
"2009-02-19",0.006764498
"2009-02-20",-0.027294442
"2009-02-23",0.00967787
"2009-02-24",-0.011881112
"2009-02-25",0.006099364
"2009-02-26",-0.002331164
"2009-02-27",-0.006150131
"2009-03-02",-0.035364882
"2009-03-03",0.001290307
"2009-03-04",0.030311506
"2009-03-05",-0.008671838
"2009-03-06",-0.002097647
"2009-03-09",-0.005558364
"2009-03-10",0.024909954
"2009-03-11",0.01281572
"2009-03-12",0.005419475
"2009-03-13",0.018689238
"2009-03-16",0.010253879
"2009-03-17",0.002688691
"2009-03-18",0.006012506
"2009-03-19",0.009847274
"2009-03-20",-0.006654352
"2009-03-23",0.044121571
"2009-03-24",0.002296045
"2009-03-25",0.008309652
"2009-03-26",0.016417645
"2009-03-27",-0.006730861
"2009-03-30",-0.038564463
"2009-03-31",0.007834221
"2009-04-01",0.015339491
"2009-04-02",0.038506193
"2009-04-03",0.004311521
"2009-04-06",0.004191931
"2009-04-07",-0.005565862
"2009-04-08",-0.007501084
"2009-04-09",0.027695855
"2009-04-10",0.005385996
"2009-04-13",0.005879636
"2009-04-14",0.007414113
"2009-04-15",0.00271128
"2009-04-16",0.00243869
"2009-04-17",-0.005525922
"2009-04-20",-0.008357848
"2009-04-21",-0.007276574
"2009-04-22",-0.000966672
"2009-04-24",0.022915147
"2009-04-27",-0.01873672
"2009-04-28",-0.013223984
"2009-04-29",0.025812429
"2009-04-30",0.016444765
"2009-05-04",0.047804531
"2009-05-05",0.004035826
"2009-05-06",0.011737376
"2009-05-07",-0.00246741
"2009-05-08",0.010330863
"2009-05-11",-0.005579355
"2009-05-12",-0.002245018
"2009-05-13",-0.010673606
"2009-05-14",-0.011305019
"2009-05-15",0.008160491
"2009-05-18",0.027348038
"2009-05-20",0.023405287
