dataset_id,workflow,model_family,strategy,iteration,sera
DS09,mc.BDES,BDES,baseline,1,391.2248609216093
DS09,mc.BDES,BDES,baseline,2,400.09439502041545
DS09,mc.BDES,BDES,baseline,3,1444.2358959216028
DS09,mc.BDES,BDES,baseline,4,1403.032289102105
DS09,mc.BDES,BDES,baseline,5,1360.872043668543
DS09,mc.BDES,BDES,baseline,6,1366.0409016987833
DS09,mc.BDES,BDES,baseline,7,1392.484416217778
DS09,mc.BDES,BDES,baseline,8,1375.851283465672
DS09,mc.BDES,BDES,baseline,9,1382.5726223467623
DS09,mc.BDES,BDES,baseline,10,1407.282132150096
DS09,mc.BDES,BDES,baseline,11,1380.3281928680747
DS09,mc.BDES,BDES,baseline,12,1389.807888910231
DS09,mc.BDES,BDES,baseline,13,1414.7392772759424
DS09,mc.BDES,BDES,baseline,14,1429.5877868284592
DS09,mc.BDES,BDES,baseline,15,1619.2263655787308
DS09,mc.BDES,BDES,baseline,16,1632.306389741487
DS09,mc.BDES,BDES,baseline,17,1434.2253424260064
DS09,mc.BDES,BDES,baseline,18,1402.0399423885124
DS09,mc.BDES,BDES,baseline,19,1404.6322762323482
DS09,mc.BDES,BDES,baseline,20,1429.1638059476627
DS09,mc.BDES,BDES,baseline,21,1389.27402928574
DS09,mc.BDES,BDES,baseline,22,1511.262249612303
DS09,mc.BDES,BDES,baseline,23,1516.145257246649
DS09,mc.BDES,BDES,baseline,24,1469.5280683509154
DS09,mc.BDES,BDES,baseline,25,1442.369474667509
DS09,mc.BDES,BDES,baseline,26,1351.4305375569515
DS09,mc.BDES,BDES,baseline,27,1363.3797457760413
DS09,mc.BDES,BDES,baseline,28,1358.9099086218794
DS09,mc.BDES,BDES,baseline,29,1359.6003020937164
DS09,mc.BDES,BDES,baseline,30,1392.2498149950773
DS09,mc.BDES,BDES,baseline,31,1381.4563539545074
DS09,mc.BDES,BDES,baseline,32,1356.3894598340653
DS09,mc.BDES,BDES,baseline,33,1348.9239099928461
DS09,mc.BDES,BDES,baseline,34,1357.4737202620822
DS09,mc.BDES,BDES,baseline,35,1355.9224959582014
DS09,mc.BDES,BDES,baseline,36,1566.5228873029216
DS09,mc.BDES,BDES,baseline,37,1503.9034442972777
DS09,mc.BDES,BDES,baseline,38,1470.0645718153123
DS09,mc.BDES,BDES,baseline,39,1550.244096080544
DS09,mc.BDES,BDES,baseline,40,1539.4049909069824
DS09,mc.BDES,BDES,baseline,41,1562.7308516066932
DS09,mc.BDES,BDES,baseline,42,1568.4543623311388
DS09,mc.BDES,BDES,baseline,43,1572.7787989722808
DS09,mc.BDES,BDES,baseline,44,1554.7163184524202
DS09,mc.BDES,BDES,baseline,45,1554.6807844314824
DS09,mc.BDES,BDES,baseline,46,1318.4528757377152
DS09,mc.BDES,BDES,baseline,47,1310.036808097675
DS09,mc.BDES,BDES,baseline,48,1340.4983440735264
DS09,mc.BDES,BDES,baseline,49,1342.8038060376325
DS09,mc.BDES,BDES,baseline,50,1056.8802410666135
DS09,mc.arima,arima,baseline,1,280.9635454609221
DS09,mc.arima,arima,baseline,2,282.2799883726948
DS09,mc.arima,arima,baseline,3,1532.1986369266886
DS09,mc.arima,arima,baseline,4,1559.6928465143865
DS09,mc.arima,arima,baseline,5,1467.3376990366319
