dataset_id,workflow,model_family,strategy,iteration,sera
DS02,mc.BDES,BDES,baseline,1,1.256504372317818
DS02,mc.BDES,BDES,baseline,2,1.242993224624321
DS02,mc.BDES,BDES,baseline,3,1.2345307544765651
DS02,mc.BDES,BDES,baseline,4,1.1329182671844746
DS02,mc.BDES,BDES,baseline,5,1.055530787167358
DS02,mc.BDES,BDES,baseline,6,1.1275315624067825
DS02,mc.BDES,BDES,baseline,7,1.0109012816124083
DS02,mc.BDES,BDES,baseline,8,1.0430315831575598
DS02,mc.BDES,BDES,baseline,9,1.0445900722637511
DS02,mc.BDES,BDES,baseline,10,0.9961343165725811
DS02,mc.BDES,BDES,baseline,11,1.0045822338660673
DS02,mc.BDES,BDES,baseline,12,1.0019635383099792
DS02,mc.BDES,BDES,baseline,13,1.0002895967270016
DS02,mc.BDES,BDES,baseline,14,0.8191207067841071
DS02,mc.BDES,BDES,baseline,15,0.8251435116836282
DS02,mc.BDES,BDES,baseline,16,0.829996378312387
DS02,mc.BDES,BDES,baseline,17,0.9043030845487394
DS02,mc.BDES,BDES,baseline,18,0.8661090652570784
DS02,mc.BDES,BDES,baseline,19,0.9886808903997064
DS02,mc.BDES,BDES,baseline,20,1.006480449081342
DS02,mc.BDES,BDES,baseline,21,0.8385965340069078
DS02,mc.BDES,BDES,baseline,22,0.814811093993273
DS02,mc.BDES,BDES,baseline,23,0.8260344697270543
DS02,mc.BDES,BDES,baseline,24,0.8519770127275396
DS02,mc.BDES,BDES,baseline,25,0.8712431112464569
DS02,mc.BDES,BDES,baseline,26,0.8737327503557856
DS02,mc.BDES,BDES,baseline,27,0.9221287664850304
DS02,mc.BDES,BDES,baseline,28,0.9128695020281972
DS02,mc.BDES,BDES,baseline,29,0.8119848976750286
DS02,mc.BDES,BDES,baseline,30,0.6222933979952026
DS02,mc.BDES,BDES,baseline,31,0.6236619162404775
DS02,mc.BDES,BDES,baseline,32,0.6248887431037196
DS02,mc.BDES,BDES,baseline,33,0.6386522669751112
DS02,mc.BDES,BDES,baseline,34,0.681607993811076
DS02,mc.BDES,BDES,baseline,35,0.7125585028391899
DS02,mc.BDES,BDES,baseline,36,0.6233302322416321
DS02,mc.BDES,BDES,baseline,37,0.6336319761896996
DS02,mc.BDES,BDES,baseline,38,0.6257467099954586
DS02,mc.BDES,BDES,baseline,39,0.6177034231583917
DS02,mc.BDES,BDES,baseline,40,0.6204795702836077
DS02,mc.BDES,BDES,baseline,41,0.5864446576505291
DS02,mc.BDES,BDES,baseline,42,0.5874962467305523
DS02,mc.BDES,BDES,baseline,43,0.6070279754222201
DS02,mc.BDES,BDES,baseline,44,0.6596085713826823
DS02,mc.BDES,BDES,baseline,45,0.6480953131472088
DS02,mc.BDES,BDES,baseline,46,0.6578355807356691
DS02,mc.BDES,BDES,baseline,47,0.698300300860615
DS02,mc.BDES,BDES,baseline,48,0.7082508992341188
DS02,mc.BDES,BDES,baseline,49,0.727387625690392
DS02,mc.BDES,BDES,baseline,50,0.7728504941102856
DS02,mc.arima,arima,baseline,1,1.0910846101277558
DS02,mc.arima,arima,baseline,2,1.0960351940205242
DS02,mc.arima,arima,baseline,3,1.0727400277379022
DS02,mc.arima,arima,baseline,4,1.0143115510357388
DS02,mc.arima,arima,baseline,5,0.9177594297756134
DS02,mc.arima,arima,baseline,6,0.9777827899655894
DS02,mc.arima,arima,baseline,7,0.8486201032284394
DS02,mc.arima,arima,baseline,8,0.8866601466376016
DS02,mc.arima,arima,baseline,9,0.877687964803233
DS02,mc.arima,arima,baseline,10,0.8663541513895633
DS02,mc.arima,arima,baseline,11,0.876169174220047
DS02,mc.arima,arima,baseline,12,0.863468209281119
DS02,mc.arima,arima,baseline,13,0.867071262619357
DS02,mc.arima,arima,baseline,14,0.7029018213772036
DS02,mc.arima,arima,baseline,15,0.6829968214656162
DS02,mc.arima,arima,baseline,16,0.6885466775154184
DS02,mc.arima,arima,baseline,17,0.7453905367731735
DS02,mc.arima,arima,baseline,18,0.7166936969682982
DS02,mc.arima,arima,baseline,19,0.7812247262828931
DS02,mc.arima,arima,baseline,20,0.7759685426603056
DS02,mc.arima,arima,baseline,21,0.6813441016526702
DS02,mc.arima,arima,baseline,22,0.649983631728354
DS02,mc.arima,arima,baseline,23,0.8183735031433791
DS02,mc.arima,arima,baseline,24,0.7168449307756916
DS02,mc.arima,arima,baseline,25,0.7579169320198796
DS02,mc.arima,arima,baseline,26,0.7364669655615156
DS02,mc.arima,arima,baseline,27,0.7785106142014089
DS02,mc.arima,arima,baseline,28,0.7799677765138582
DS02,mc.arima,arima,baseline,29,0.7310370610182357
DS02,mc.arima,arima,baseline,30,0.5308850148974209
DS02,mc.arima,arima,baseline,31,0.537735460350049
DS02,mc.arima,arima,baseline,32,0.5355030259123853
DS02,mc.arima,arima,baseline,33,0.5701943816169719
DS02,mc.arima,arima,baseline,34,0.6221781556223174
DS02,mc.arima,arima,baseline,35,0.6300557506887667
DS02,mc.arima,arima,baseline,36,0.5372703617988992
DS02,mc.arima,arima,baseline,37,0.5416212412807895
DS02,mc.arima,arima,baseline,38,0.5402211454441749
DS02,mc.arima,arima,baseline,39,0.5280945637305765
DS02,mc.arima,arima,baseline,40,0.5333449672847168
DS02,mc.arima,arima,baseline,41,0.5041177386551094
DS02,mc.arima,arima,baseline,42,0.4897809813591095
DS02,mc.arima,arima,baseline,43,0.4919971110245079
DS02,mc.arima,arima,baseline,44,0.5666133170270861
DS02,mc.arima,arima,baseline,45,0.5530688561228004
DS02,mc.arima,arima,baseline,46,0.5711515109424878
DS02,mc.arima,arima,baseline,47,0.55777388385181
DS02,mc.arima,arima,baseline,48,0.5674902563049461
DS02,mc.arima,arima,baseline,49,0.6040358395965214
DS02,mc.arima,arima,baseline,50,0.6248036175257
DS02,mc.lm_OVERB,lm,OVERB,1,1.2439787906766506
DS02,mc.lm_OVERB,lm,OVERB,2,1.2741926898735954
DS02,mc.lm_OVERB,lm,OVERB,3,1.1365714730978493
DS02,mc.lm_OVERB,lm,OVERB,4,1.1290895809312325
DS02,mc.lm_OVERB,lm,OVERB,5,0.9824356879319053
DS02,mc.lm_OVERB,lm,OVERB,6,1.0724122240611473
DS02,mc.lm_OVERB,lm,OVERB,7,0.948033842017502
DS02,mc.lm_OVERB,lm,OVERB,8,0.9594482915341785
DS02,mc.lm_OVERB,lm,OVERB,9,0.9852407961750164
DS02,mc.lm_OVERB,lm,OVERB,10,0.9655396045364081
DS02,mc.lm_OVERB,lm,OVERB,11,0.9836555520658666
DS02,mc.lm_OVERB,lm,OVERB,12,0.9701056847214782
DS02,mc.lm_OVERB,lm,OVERB,13,0.979025383751139
DS02,mc.lm_OVERB,lm,OVERB,14,0.9184696101825579
DS02,mc.lm_OVERB,lm,OVERB,15,0.9254036105388268
DS02,mc.lm_OVERB,lm,OVERB,16,0.9296500489960209
DS02,mc.lm_OVERB,lm,OVERB,17,0.9455653227050821
DS02,mc.lm_OVERB,lm,OVERB,18,0.8315733674364522
DS02,mc.lm_OVERB,lm,OVERB,19,0.8667815889598726
DS02,mc.lm_OVERB,lm,OVERB,20,0.8666099353884338
DS02,mc.lm_OVERB,lm,OVERB,21,0.6929416007442374
DS02,mc.lm_OVERB,lm,OVERB,22,0.6680969887383471
DS02,mc.lm_OVERB,lm,OVERB,23,0.6883324584216719
DS02,mc.lm_OVERB,lm,OVERB,24,0.6790043560003719
DS02,mc.lm_OVERB,lm,OVERB,25,0.693639658451477
DS02,mc.lm_OVERB,lm,OVERB,26,0.7067871626194512
DS02,mc.lm_OVERB,lm,OVERB,27,0.8010568994910428
DS02,mc.lm_OVERB,lm,OVERB,28,0.8059626745000614
DS02,mc.lm_OVERB,lm,OVERB,29,0.7397887345769625
DS02,mc.lm_OVERB,lm,OVERB,30,0.5581912919425556
DS02,mc.lm_OVERB,lm,OVERB,31,0.5762469951579585
DS02,mc.lm_OVERB,lm,OVERB,32,0.5569036326127101
DS02,mc.lm_OVERB,lm,OVERB,33,0.5744496723095507
DS02,mc.lm_OVERB,lm,OVERB,34,0.5761709989253634
DS02,mc.lm_OVERB,lm,OVERB,35,0.6338398870927076
DS02,mc.lm_OVERB,lm,OVERB,36,0.5594884737071609
DS02,mc.lm_OVERB,lm,OVERB,37,0.5326476789894335
DS02,mc.lm_OVERB,lm,OVERB,38,0.5436134398547912
DS02,mc.lm_OVERB,lm,OVERB,39,0.5479138561543241
DS02,mc.lm_OVERB,lm,OVERB,40,0.5392151683535483
DS02,mc.lm_OVERB,lm,OVERB,41,0.5100167813496583
DS02,mc.lm_OVERB,lm,OVERB,42,0.48539003143828063
DS02,mc.lm_OVERB,lm,OVERB,43,0.5248967494119894
DS02,mc.lm_OVERB,lm,OVERB,44,0.5439328763880851
DS02,mc.lm_OVERB,lm,OVERB,45,0.5596938068514449
DS02,mc.lm_OVERB,lm,OVERB,46,0.5578170864645787
DS02,mc.lm_OVERB,lm,OVERB,47,0.4917345663948313
DS02,mc.lm_OVERB,lm,OVERB,48,0.5376757356178197
DS02,mc.lm_OVERB,lm,OVERB,49,0.5341340521734006
DS02,mc.lm_OVERB,lm,OVERB,50,0.5599398349468252
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,1,1.1970383222099994
