dataset_id,workflow,model_family,strategy,iteration,sera
DS08,mc.BDES,BDES,baseline,1,21178403.13762995
DS08,mc.BDES,BDES,baseline,2,20987089.188250102
DS08,mc.BDES,BDES,baseline,3,21833157.735187028
DS08,mc.BDES,BDES,baseline,4,21897921.050983965
DS08,mc.BDES,BDES,baseline,5,22943971.14365207
DS08,mc.BDES,BDES,baseline,6,23491641.506034426
DS08,mc.BDES,BDES,baseline,7,24037204.002970964
DS08,mc.BDES,BDES,baseline,8,24163273.96827207
DS08,mc.BDES,BDES,baseline,9,23984171.503771488
DS08,mc.BDES,BDES,baseline,10,24020581.65386193
DS08,mc.BDES,BDES,baseline,11,25771983.431348223
DS08,mc.BDES,BDES,baseline,12,25993472.97290187
DS08,mc.BDES,BDES,baseline,13,26207872.330432776
DS08,mc.BDES,BDES,baseline,14,26015220.967563767
DS08,mc.BDES,BDES,baseline,15,26105847.88203088
DS08,mc.BDES,BDES,baseline,16,26051563.84560893
DS08,mc.BDES,BDES,baseline,17,26948873.644677494
DS08,mc.BDES,BDES,baseline,18,27098138.54084853
DS08,mc.BDES,BDES,baseline,19,27884521.039588824
DS08,mc.BDES,BDES,baseline,20,29110517.20716585
DS08,mc.BDES,BDES,baseline,21,30536865.285628837
DS08,mc.BDES,BDES,baseline,22,30764949.957309805
DS08,mc.BDES,BDES,baseline,23,31369285.869119685
DS08,mc.BDES,BDES,baseline,24,31542444.033626586
DS08,mc.BDES,BDES,baseline,25,31276728.63177292
DS08,mc.BDES,BDES,baseline,26,30853882.54255925
DS08,mc.BDES,BDES,baseline,27,30794930.866050158
DS08,mc.BDES,BDES,baseline,28,30948941.2554594
DS08,mc.BDES,BDES,baseline,29,31082510.7941946
DS08,mc.BDES,BDES,baseline,30,30728130.36552319
DS08,mc.BDES,BDES,baseline,31,31279947.48703281
DS08,mc.BDES,BDES,baseline,32,30729474.27086683
DS08,mc.BDES,BDES,baseline,33,30483090.811384194
DS08,mc.BDES,BDES,baseline,34,30168858.69368206
DS08,mc.BDES,BDES,baseline,35,29000026.59512775
DS08,mc.BDES,BDES,baseline,36,28139172.122103963
DS08,mc.BDES,BDES,baseline,37,27402696.332925387
DS08,mc.BDES,BDES,baseline,38,27114197.44135937
DS08,mc.BDES,BDES,baseline,39,26814856.739794713
DS08,mc.BDES,BDES,baseline,40,26732147.379996546
DS08,mc.BDES,BDES,baseline,41,26754744.144913413
DS08,mc.BDES,BDES,baseline,42,25917269.77526376
DS08,mc.BDES,BDES,baseline,43,25314796.581816066
DS08,mc.BDES,BDES,baseline,44,24839465.645456642
DS08,mc.BDES,BDES,baseline,45,24596007.525987346
DS08,mc.BDES,BDES,baseline,46,23750306.034405626
DS08,mc.BDES,BDES,baseline,47,23468545.818173517
DS08,mc.BDES,BDES,baseline,48,23127522.567569617
DS08,mc.BDES,BDES,baseline,49,23052512.821691833
DS08,mc.BDES,BDES,baseline,50,21888307.467597038
DS08,mc.arima,arima,baseline,1,40966349.506510586
DS08,mc.arima,arima,baseline,2,41001074.69216269
DS08,mc.arima,arima,baseline,3,41614854.0510902
