dataset_id,workflow,model_family,strategy,iteration,sera
DS20,mc.BDES,BDES,baseline,1,0.005174892036669695
DS20,mc.BDES,BDES,baseline,2,0.004700349917218736
DS20,mc.BDES,BDES,baseline,3,0.004204784279268448
DS20,mc.BDES,BDES,baseline,4,0.004186695396533472
DS20,mc.BDES,BDES,baseline,5,0.004180374853108142
DS20,mc.BDES,BDES,baseline,6,0.00460914864722503
DS20,mc.BDES,BDES,baseline,7,0.004676035309744484
DS20,mc.BDES,BDES,baseline,8,0.00473960473126871
DS20,mc.BDES,BDES,baseline,9,0.005369497877645331
DS20,mc.BDES,BDES,baseline,10,0.005299156463481172
DS20,mc.BDES,BDES,baseline,11,0.005809446777921172
DS20,mc.BDES,BDES,baseline,12,0.005890164876255985
DS20,mc.BDES,BDES,baseline,13,0.005801810866038109
DS20,mc.BDES,BDES,baseline,14,0.005764809711563516
DS20,mc.BDES,BDES,baseline,15,0.005757762494568481
DS20,mc.BDES,BDES,baseline,16,0.005630045010629204
DS20,mc.BDES,BDES,baseline,17,0.005651611735215231
DS20,mc.BDES,BDES,baseline,18,0.005642927289343272
DS20,mc.BDES,BDES,baseline,19,0.005801733123674032
DS20,mc.BDES,BDES,baseline,20,0.005546085130953189
DS20,mc.BDES,BDES,baseline,21,0.005658787879568224
DS20,mc.BDES,BDES,baseline,22,0.005452213481526429
DS20,mc.BDES,BDES,baseline,23,0.005397153390460041
DS20,mc.BDES,BDES,baseline,24,0.005331352122101617
DS20,mc.BDES,BDES,baseline,25,0.004719093884736393
DS20,mc.BDES,BDES,baseline,26,0.004769426131498373
DS20,mc.BDES,BDES,baseline,27,0.003302362339427547
DS20,mc.BDES,BDES,baseline,28,0.0025979047482849547
DS20,mc.BDES,BDES,baseline,29,0.002202160092672957
DS20,mc.BDES,BDES,baseline,30,0.0019038397648741348
DS20,mc.BDES,BDES,baseline,31,0.001964849028577548
DS20,mc.BDES,BDES,baseline,32,0.0019281321740364137
DS20,mc.BDES,BDES,baseline,33,0.00166809787718718
DS20,mc.BDES,BDES,baseline,34,0.0016798826907696357
DS20,mc.BDES,BDES,baseline,35,0.0016927413685545439
DS20,mc.BDES,BDES,baseline,36,0.0016884641531677764
DS20,mc.BDES,BDES,baseline,37,0.001688096992945709
DS20,mc.BDES,BDES,baseline,38,0.0017837660487752963
DS20,mc.BDES,BDES,baseline,39,0.0018248772950967803
DS20,mc.BDES,BDES,baseline,40,0.0017963457379205144
DS20,mc.BDES,BDES,baseline,41,0.0018555523525885626
DS20,mc.BDES,BDES,baseline,42,0.0013279026076199432
DS20,mc.BDES,BDES,baseline,43,0.0013111832290488802
DS20,mc.BDES,BDES,baseline,44,0.0013061025754369676
DS20,mc.BDES,BDES,baseline,45,0.0013428187974109619
DS20,mc.BDES,BDES,baseline,46,0.0013395063885581625
DS20,mc.BDES,BDES,baseline,47,0.0013470232581811769
DS20,mc.BDES,BDES,baseline,48,0.0013415974132353417
DS20,mc.BDES,BDES,baseline,49,0.001351047846952438
DS20,mc.BDES,BDES,baseline,50,0.00146170635898596
DS20,mc.arima,arima,baseline,1,0.00609488201574207
DS20,mc.arima,arima,baseline,2,0.00558086183262867
DS20,mc.arima,arima,baseline,3,0.004945443913934619
DS20,mc.arima,arima,baseline,4,0.0049501473738493475
DS20,mc.arima,arima,baseline,5,0.004932921759631502
DS20,mc.arima,arima,baseline,6,0.005595084826625966
DS20,mc.arima,arima,baseline,7,0.005609236390141528
DS20,mc.arima,arima,baseline,8,0.005669683900447267
DS20,mc.arima,arima,baseline,9,0.005928251040998135
DS20,mc.arima,arima,baseline,10,0.005901239731949395
DS20,mc.arima,arima,baseline,11,0.005772749276054476
DS20,mc.arima,arima,baseline,12,0.006145972693747952
DS20,mc.arima,arima,baseline,13,0.006154852178875735
DS20,mc.arima,arima,baseline,14,0.006123647510751155
DS20,mc.arima,arima,baseline,15,0.006110999764347262
DS20,mc.arima,arima,baseline,16,0.006128043309746251
DS20,mc.arima,arima,baseline,17,0.006133297277733122
DS20,mc.arima,arima,baseline,18,0.006457117387327517
DS20,mc.arima,arima,baseline,19,0.006043137606681574
DS20,mc.arima,arima,baseline,20,0.005927147869516219
DS20,mc.arima,arima,baseline,21,0.005985140114192885
DS20,mc.arima,arima,baseline,22,0.0058711038371867304
DS20,mc.arima,arima,baseline,23,0.005771852950828541
DS20,mc.arima,arima,baseline,24,0.005705600900606567
DS20,mc.arima,arima,baseline,25,0.004929887760563083
DS20,mc.arima,arima,baseline,26,0.004803158647464754
DS20,mc.arima,arima,baseline,27,0.003985601233631531
DS20,mc.arima,arima,baseline,28,0.002750708583442632
DS20,mc.arima,arima,baseline,29,0.002340676039847895
DS20,mc.arima,arima,baseline,30,0.0020336870328600868
DS20,mc.arima,arima,baseline,31,0.002021029163651257
DS20,mc.arima,arima,baseline,32,0.0020206419708404732
DS20,mc.arima,arima,baseline,33,0.0019144822238597319
DS20,mc.arima,arima,baseline,34,0.0018986971096808492
DS20,mc.arima,arima,baseline,35,0.0018757992413315939
DS20,mc.arima,arima,baseline,36,0.0018552681222847804
DS20,mc.arima,arima,baseline,37,0.0019101550054244016
DS20,mc.arima,arima,baseline,38,0.0020007810021642736
DS20,mc.arima,arima,baseline,39,0.001991335466904018
DS20,mc.arima,arima,baseline,40,0.0019807345970062878
DS20,mc.arima,arima,baseline,41,0.0019598349602508412
DS20,mc.arima,arima,baseline,42,0.001494693117068382
DS20,mc.arima,arima,baseline,43,0.0014918658426634076
DS20,mc.arima,arima,baseline,44,0.0014890056668776844
DS20,mc.arima,arima,baseline,45,0.0014683872299748137
DS20,mc.arima,arima,baseline,46,0.0014647061805049732
DS20,mc.arima,arima,baseline,47,0.0015105121929555152
DS20,mc.arima,arima,baseline,48,0.0014985021075214406
DS20,mc.arima,arima,baseline,49,0.0014993210224511276
DS20,mc.arima,arima,baseline,50,0.0016632794083067163
DS20,mc.lm_OVERB,lm,OVERB,1,0.005796114484468041
DS20,mc.lm_OVERB,lm,OVERB,2,0.005226249934299025
DS20,mc.lm_OVERB,lm,OVERB,3,0.005133687519749731
DS20,mc.lm_OVERB,lm,OVERB,4,0.005589124451897435
DS20,mc.lm_OVERB,lm,OVERB,5,0.005475414688989744
DS20,mc.lm_OVERB,lm,OVERB,6,0.005293079841033798
DS20,mc.lm_OVERB,lm,OVERB,7,0.005501776581054551
DS20,mc.lm_OVERB,lm,OVERB,8,0.006101204268946235
DS20,mc.lm_OVERB,lm,OVERB,9,0.007306255720754449
DS20,mc.lm_OVERB,lm,OVERB,10,0.006390253217902652
