dataset_id,workflow,model_family,strategy,iteration,sera
DS12,mc.BDES,BDES,baseline,1,2593.788048518387
DS12,mc.BDES,BDES,baseline,2,2536.4197400105686
DS12,mc.BDES,BDES,baseline,3,2531.561375684706
DS12,mc.BDES,BDES,baseline,4,2441.74731434149
DS12,mc.BDES,BDES,baseline,5,3189.394683916602
DS12,mc.BDES,BDES,baseline,6,4222.209427251538
DS12,mc.BDES,BDES,baseline,7,4503.026483276695
DS12,mc.BDES,BDES,baseline,8,4275.024756946192
DS12,mc.BDES,BDES,baseline,9,4325.896957152814
DS12,mc.BDES,BDES,baseline,10,4262.155547586036
DS12,mc.BDES,BDES,baseline,11,3928.030426792817
DS12,mc.BDES,BDES,baseline,12,3986.302945734683
DS12,mc.BDES,BDES,baseline,13,3751.94023521732
DS12,mc.BDES,BDES,baseline,14,3626.7742090589522
DS12,mc.BDES,BDES,baseline,15,3308.06414927891
DS12,mc.BDES,BDES,baseline,16,3290.4127643608913
DS12,mc.BDES,BDES,baseline,17,3156.5639887919388
DS12,mc.BDES,BDES,baseline,18,3788.5143732375122
DS12,mc.BDES,BDES,baseline,19,3787.777870230275
DS12,mc.BDES,BDES,baseline,20,3445.690757624182
DS12,mc.BDES,BDES,baseline,21,3629.8786218642294
DS12,mc.BDES,BDES,baseline,22,3635.20884253258
DS12,mc.BDES,BDES,baseline,23,3734.4701788472958
DS12,mc.BDES,BDES,baseline,24,3634.377704676591
DS12,mc.BDES,BDES,baseline,25,3683.475619167734
DS12,mc.BDES,BDES,baseline,26,2953.0620166030553
DS12,mc.BDES,BDES,baseline,27,3642.201008342092
DS12,mc.BDES,BDES,baseline,28,2973.196939646078
DS12,mc.BDES,BDES,baseline,29,2894.4963951153413
DS12,mc.BDES,BDES,baseline,30,2860.4493246336215
DS12,mc.BDES,BDES,baseline,31,2892.6865818863716
DS12,mc.BDES,BDES,baseline,32,3422.609826182943
DS12,mc.BDES,BDES,baseline,33,3385.8400996207956
DS12,mc.BDES,BDES,baseline,34,3372.292410995182
DS12,mc.BDES,BDES,baseline,35,3544.3186699479666
DS12,mc.BDES,BDES,baseline,36,3532.178900851116
DS12,mc.BDES,BDES,baseline,37,3537.676112844433
DS12,mc.BDES,BDES,baseline,38,3564.1974821249714
DS12,mc.BDES,BDES,baseline,39,3557.2002476026864
DS12,mc.BDES,BDES,baseline,40,3551.5303019619278
DS12,mc.BDES,BDES,baseline,41,3317.6152134087406
DS12,mc.BDES,BDES,baseline,42,3468.5529236305847
DS12,mc.BDES,BDES,baseline,43,3461.6010565462966
DS12,mc.BDES,BDES,baseline,44,3460.7407016943343
DS12,mc.BDES,BDES,baseline,45,3518.309398476783
DS12,mc.BDES,BDES,baseline,46,3463.322604783272
DS12,mc.BDES,BDES,baseline,47,3872.8652885014735
DS12,mc.BDES,BDES,baseline,48,3798.613516549415
DS12,mc.BDES,BDES,baseline,49,3496.991479141895
DS12,mc.BDES,BDES,baseline,50,3420.305929230851
DS12,mc.arima,arima,baseline,1,2896.0321825588267
DS12,mc.arima,arima,baseline,2,2910.087590819384
DS12,mc.arima,arima,baseline,3,3029.66400455656
DS12,mc.arima,arima,baseline,4,2926.1790873587506
DS12,mc.arima,arima,baseline,5,4021.0214877568733
DS12,mc.arima,arima,baseline,6,4790.877494740395
DS12,mc.arima,arima,baseline,7,5224.388252816039
DS12,mc.arima,arima,baseline,8,4968.113236960231
DS12,mc.arima,arima,baseline,9,4775.072245358795
DS12,mc.arima,arima,baseline,10,4774.250332501388
DS12,mc.arima,arima,baseline,11,4598.700112113269
DS12,mc.arima,arima,baseline,12,4586.214494375312
DS12,mc.arima,arima,baseline,13,4320.088551140497
DS12,mc.arima,arima,baseline,14,4146.752108771216
DS12,mc.arima,arima,baseline,15,3866.3940570675322
DS12,mc.arima,arima,baseline,16,3846.4356499295745
DS12,mc.arima,arima,baseline,17,3768.8335471709875
DS12,mc.arima,arima,baseline,18,4286.673056146357
DS12,mc.arima,arima,baseline,19,4241.305726334272
DS12,mc.arima,arima,baseline,20,3965.7441875987556
DS12,mc.arima,arima,baseline,21,4225.1882938137915
DS12,mc.arima,arima,baseline,22,4187.698588365241
DS12,mc.arima,arima,baseline,23,4317.8431169210435
DS12,mc.arima,arima,baseline,24,4280.429432657498
DS12,mc.arima,arima,baseline,25,4233.733750177202
DS12,mc.arima,arima,baseline,26,3374.4533027684965
DS12,mc.arima,arima,baseline,27,4225.617794849238
DS12,mc.arima,arima,baseline,28,3277.2233735449145
DS12,mc.arima,arima,baseline,29,3214.4037142052002
DS12,mc.arima,arima,baseline,30,3135.860808006942
DS12,mc.arima,arima,baseline,31,3207.0720256668637
DS12,mc.arima,arima,baseline,32,3797.283080900433
DS12,mc.arima,arima,baseline,33,3694.239798451658
DS12,mc.arima,arima,baseline,34,3594.7501838016638
DS12,mc.arima,arima,baseline,35,3795.78945321242
DS12,mc.arima,arima,baseline,36,3802.213837349076
DS12,mc.arima,arima,baseline,37,3877.248514774485
DS12,mc.arima,arima,baseline,38,3839.000592388017
DS12,mc.arima,arima,baseline,39,3813.124205239918
DS12,mc.arima,arima,baseline,40,3782.071110576436
DS12,mc.arima,arima,baseline,41,3624.1127283878345
DS12,mc.arima,arima,baseline,42,3748.428997281866
DS12,mc.arima,arima,baseline,43,3748.5975445141585
DS12,mc.arima,arima,baseline,44,3804.1760102359685
DS12,mc.arima,arima,baseline,45,3882.3667206900927
