dataset_id,workflow,model_family,strategy,iteration,sera
DS18,mc.BDES,BDES,baseline,1,0.015737242951076574
DS18,mc.BDES,BDES,baseline,2,0.013257382775165503
DS18,mc.BDES,BDES,baseline,3,0.013630376229079262
DS18,mc.BDES,BDES,baseline,4,0.014468203414381871
DS18,mc.BDES,BDES,baseline,5,0.014266972473687772
DS18,mc.BDES,BDES,baseline,6,0.014357078542893304
DS18,mc.BDES,BDES,baseline,7,0.013920814432855446
DS18,mc.BDES,BDES,baseline,8,0.015254765375448114
DS18,mc.BDES,BDES,baseline,9,0.015798708720382484
DS18,mc.BDES,BDES,baseline,10,0.015540995627298397
DS18,mc.BDES,BDES,baseline,11,0.016415170359859767
DS18,mc.BDES,BDES,baseline,12,0.01625215419519592
DS18,mc.BDES,BDES,baseline,13,0.016429763301449428
DS18,mc.BDES,BDES,baseline,14,0.016425800802802183
DS18,mc.BDES,BDES,baseline,15,0.016228483946576534
DS18,mc.BDES,BDES,baseline,16,0.0159878141407552
DS18,mc.BDES,BDES,baseline,17,0.016102328807573205
DS18,mc.BDES,BDES,baseline,18,0.016576565777880546
DS18,mc.BDES,BDES,baseline,19,0.016492086745838987
DS18,mc.BDES,BDES,baseline,20,0.01653137702100767
DS18,mc.BDES,BDES,baseline,21,0.017334989950180908
DS18,mc.BDES,BDES,baseline,22,0.016128192136883792
DS18,mc.BDES,BDES,baseline,23,0.015286617262689376
DS18,mc.BDES,BDES,baseline,24,0.014143221397480499
DS18,mc.BDES,BDES,baseline,25,0.01338125836405329
DS18,mc.BDES,BDES,baseline,26,0.013287075950192783
DS18,mc.BDES,BDES,baseline,27,0.010562366439370151
DS18,mc.BDES,BDES,baseline,28,0.010466696712055829
DS18,mc.BDES,BDES,baseline,29,0.010732298217490457
DS18,mc.BDES,BDES,baseline,30,0.009212000223542545
DS18,mc.BDES,BDES,baseline,31,0.008943882976494361
DS18,mc.BDES,BDES,baseline,32,0.00901828739365378
DS18,mc.BDES,BDES,baseline,33,0.008986423355521229
DS18,mc.BDES,BDES,baseline,34,0.009035658740692143
DS18,mc.BDES,BDES,baseline,35,0.007092787877467109
DS18,mc.BDES,BDES,baseline,36,0.008322105723134476
DS18,mc.BDES,BDES,baseline,37,0.008218303596513524
DS18,mc.BDES,BDES,baseline,38,0.00836373200428048
DS18,mc.BDES,BDES,baseline,39,0.008305793518040767
DS18,mc.BDES,BDES,baseline,40,0.008104647364747874
