dataset_id,workflow,model_family,strategy,iteration,sera
DS16,mc.BDES,BDES,baseline,1,0.013804909273434082
DS16,mc.BDES,BDES,baseline,2,0.013529883729823089
DS16,mc.BDES,BDES,baseline,3,0.014130160026032432
DS16,mc.BDES,BDES,baseline,4,0.014115755572407799
DS16,mc.BDES,BDES,baseline,5,0.013881503733081127
DS16,mc.BDES,BDES,baseline,6,0.014285908876925307
DS16,mc.BDES,BDES,baseline,7,0.014174111738977797
DS16,mc.BDES,BDES,baseline,8,0.014759331386455759
DS16,mc.BDES,BDES,baseline,9,0.01572183810565576
DS16,mc.BDES,BDES,baseline,10,0.015369135915892788
DS16,mc.BDES,BDES,baseline,11,0.015345910627248497
DS16,mc.BDES,BDES,baseline,12,0.014720364869610994
DS16,mc.BDES,BDES,baseline,13,0.014842790890590419
DS16,mc.BDES,BDES,baseline,14,0.014983516806853711
DS16,mc.BDES,BDES,baseline,15,0.014983947524465129
DS16,mc.BDES,BDES,baseline,16,0.015325345333013324
DS16,mc.BDES,BDES,baseline,17,0.015593876779673761
DS16,mc.BDES,BDES,baseline,18,0.015595574971055333
DS16,mc.BDES,BDES,baseline,19,0.015742711450318185
DS16,mc.BDES,BDES,baseline,20,0.015619816413507884
DS16,mc.BDES,BDES,baseline,21,0.015413127279552088
DS16,mc.BDES,BDES,baseline,22,0.014934699563098695
DS16,mc.BDES,BDES,baseline,23,0.013860240599437051
DS16,mc.BDES,BDES,baseline,24,0.013764450798563525
DS16,mc.BDES,BDES,baseline,25,0.010935699346542814
DS16,mc.BDES,BDES,baseline,26,0.010845235632233318
DS16,mc.BDES,BDES,baseline,27,0.009125761523197775
DS16,mc.BDES,BDES,baseline,28,0.008944755962352948
DS16,mc.BDES,BDES,baseline,29,0.008484725430270802
DS16,mc.BDES,BDES,baseline,30,0.00733068134198322
DS16,mc.BDES,BDES,baseline,31,0.007277651283376281
DS16,mc.BDES,BDES,baseline,32,0.007219318851285669
DS16,mc.BDES,BDES,baseline,33,0.007215494642781957
DS16,mc.BDES,BDES,baseline,34,0.007194171777614508
DS16,mc.BDES,BDES,baseline,35,0.007149387384778411
DS16,mc.BDES,BDES,baseline,36,0.007094132751442521
DS16,mc.BDES,BDES,baseline,37,0.007212511734060895
DS16,mc.BDES,BDES,baseline,38,0.007593559312259092
DS16,mc.BDES,BDES,baseline,39,0.007402698544909917
DS16,mc.BDES,BDES,baseline,40,0.007420345476660181
DS16,mc.BDES,BDES,baseline,41,0.00744342115981166
DS16,mc.BDES,BDES,baseline,42,0.00525774385449349
DS16,mc.BDES,BDES,baseline,43,0.0053438243062786
DS16,mc.BDES,BDES,baseline,44,0.005270623496486557
DS16,mc.BDES,BDES,baseline,45,0.005361502928027099
DS16,mc.BDES,BDES,baseline,46,0.005258580504419874
DS16,mc.BDES,BDES,baseline,47,0.005453608675616247
DS16,mc.BDES,BDES,baseline,48,0.005174441717215125
DS16,mc.BDES,BDES,baseline,49,0.005179151133973904
DS16,mc.BDES,BDES,baseline,50,0.005199526847755074
DS16,mc.arima,arima,baseline,1,0.013545566069393597
DS16,mc.arima,arima,baseline,2,0.013243570452055233
DS16,mc.arima,arima,baseline,3,0.01365201078170182
DS16,mc.arima,arima,baseline,4,0.013650770082259737
DS16,mc.arima,arima,baseline,5,0.014880788883259569
DS16,mc.arima,arima,baseline,6,0.01395192638569491
DS16,mc.arima,arima,baseline,7,0.014104026010843575
DS16,mc.arima,arima,baseline,8,0.015186761418279944
DS16,mc.arima,arima,baseline,9,0.01573048371063818
DS16,mc.arima,arima,baseline,10,0.01714559979534995
DS16,mc.arima,arima,baseline,11,0.016321520574165523
DS16,mc.arima,arima,baseline,12,0.015989605990604536
DS16,mc.arima,arima,baseline,13,0.016002716892066338
DS16,mc.arima,arima,baseline,14,0.01613122084462867
DS16,mc.arima,arima,baseline,15,0.01618042171253151
DS16,mc.arima,arima,baseline,16,0.0165873060595964
DS16,mc.arima,arima,baseline,17,0.01678709577677017
