dataset_id,workflow,model_family,strategy,iteration,rmse
DS17,mc.BDES,BDES,baseline,1,0.013766805934925425
DS17,mc.BDES,BDES,baseline,2,0.01373157226238561
DS17,mc.BDES,BDES,baseline,3,0.01378588210176884
DS17,mc.BDES,BDES,baseline,4,0.013782305963723363
DS17,mc.BDES,BDES,baseline,5,0.013867387656006104
DS17,mc.BDES,BDES,baseline,6,0.013908734926477716
DS17,mc.BDES,BDES,baseline,7,0.013661839281958285
DS17,mc.BDES,BDES,baseline,8,0.013747656368389127
DS17,mc.BDES,BDES,baseline,9,0.013980213505032632
DS17,mc.BDES,BDES,baseline,10,0.013890879362029224
DS17,mc.BDES,BDES,baseline,11,0.01410700646300364
DS17,mc.BDES,BDES,baseline,12,0.014217101151975392
DS17,mc.BDES,BDES,baseline,13,0.014335290535713275
DS17,mc.BDES,BDES,baseline,14,0.014226165327664589
DS17,mc.BDES,BDES,baseline,15,0.014367620085408145
DS17,mc.BDES,BDES,baseline,16,0.014392851108526401
DS17,mc.BDES,BDES,baseline,17,0.014329648899403143
DS17,mc.BDES,BDES,baseline,18,0.014389905999821612
DS17,mc.BDES,BDES,baseline,19,0.014440121160471608
DS17,mc.BDES,BDES,baseline,20,0.014277212151510482
DS17,mc.BDES,BDES,baseline,21,0.014393605068292709
DS17,mc.BDES,BDES,baseline,22,0.014356992507739181
DS17,mc.BDES,BDES,baseline,23,0.014031396764805203
DS17,mc.BDES,BDES,baseline,24,0.014091071339329514
DS17,mc.BDES,BDES,baseline,25,0.014138094543970043
DS17,mc.BDES,BDES,baseline,26,0.013973587472919108
DS17,mc.BDES,BDES,baseline,27,0.013691176025037407
DS17,mc.BDES,BDES,baseline,28,0.013674111120589376
DS17,mc.BDES,BDES,baseline,29,0.013548577386037255
DS17,mc.BDES,BDES,baseline,30,0.013351038752607965
DS17,mc.BDES,BDES,baseline,31,0.013096772010897756
DS17,mc.BDES,BDES,baseline,32,0.013043274308991487
DS17,mc.BDES,BDES,baseline,33,0.01272479774954994
DS17,mc.BDES,BDES,baseline,34,0.012781710317657343
DS17,mc.BDES,BDES,baseline,35,0.012705416363880617
DS17,mc.BDES,BDES,baseline,36,0.01253849066211478
DS17,mc.BDES,BDES,baseline,37,0.012561939530507701
DS17,mc.BDES,BDES,baseline,38,0.012418629114156183
DS17,mc.BDES,BDES,baseline,39,0.012145730986503575
