dataset_id,workflow,model_family,strategy,iteration,rmse
DS14,mc.BDES,BDES,baseline,1,0.012930302417787524
DS14,mc.BDES,BDES,baseline,2,0.012640210532611992
DS14,mc.BDES,BDES,baseline,3,0.012948438440478889
DS14,mc.BDES,BDES,baseline,4,0.01292312930127874
DS14,mc.BDES,BDES,baseline,5,0.012937441108537442
DS14,mc.BDES,BDES,baseline,6,0.01298476991447932
DS14,mc.BDES,BDES,baseline,7,0.013050467015357801
DS14,mc.BDES,BDES,baseline,8,0.013442183257861142
DS14,mc.BDES,BDES,baseline,9,0.013519549484362531
DS14,mc.BDES,BDES,baseline,10,0.013548809967199302
DS14,mc.BDES,BDES,baseline,11,0.013773936814891254
DS14,mc.BDES,BDES,baseline,12,0.013687571208663542
DS14,mc.BDES,BDES,baseline,13,0.01375376551969436
DS14,mc.BDES,BDES,baseline,14,0.013733504332333338
DS14,mc.BDES,BDES,baseline,15,0.01368881910852682
DS14,mc.BDES,BDES,baseline,16,0.013770853825036034
DS14,mc.BDES,BDES,baseline,17,0.013726715280403753
DS14,mc.BDES,BDES,baseline,18,0.013818240831775694
DS14,mc.BDES,BDES,baseline,19,0.013644588900100094
DS14,mc.BDES,BDES,baseline,20,0.01348306646699698
DS14,mc.BDES,BDES,baseline,21,0.013478990008665355
DS14,mc.BDES,BDES,baseline,22,0.013441735402673724
DS14,mc.BDES,BDES,baseline,23,0.013055483041523088
DS14,mc.BDES,BDES,baseline,24,0.012838887687746539
DS14,mc.BDES,BDES,baseline,25,0.01227774471662475
DS14,mc.BDES,BDES,baseline,26,0.012188352189001586
DS14,mc.BDES,BDES,baseline,27,0.01154792380024874
DS14,mc.BDES,BDES,baseline,28,0.011413116728581914
DS14,mc.BDES,BDES,baseline,29,0.011519941303163401
DS14,mc.BDES,BDES,baseline,30,0.010917410161986062
DS14,mc.BDES,BDES,baseline,31,0.01070436752809292
DS14,mc.BDES,BDES,baseline,32,0.010275867070267118
