dataset_id,workflow,model_family,strategy,iteration,rmse
DS04,mc.BDES,BDES,baseline,1,1009.0564053248054
DS04,mc.BDES,BDES,baseline,2,1007.7660833084182
DS04,mc.BDES,BDES,baseline,3,1008.6623932508056
DS04,mc.BDES,BDES,baseline,4,1004.6646729145332
DS04,mc.BDES,BDES,baseline,5,1009.9847520777166
DS04,mc.BDES,BDES,baseline,6,1005.5398567098648
DS04,mc.BDES,BDES,baseline,7,986.5675344177175
DS04,mc.BDES,BDES,baseline,8,989.9527396509518
DS04,mc.BDES,BDES,baseline,9,984.9357186303179
DS04,mc.BDES,BDES,baseline,10,990.5155392890445
DS04,mc.BDES,BDES,baseline,11,997.3681966918793
DS04,mc.BDES,BDES,baseline,12,1000.4867566014944
DS04,mc.BDES,BDES,baseline,13,996.1453082634672
DS04,mc.BDES,BDES,baseline,14,985.3371815976755
DS04,mc.BDES,BDES,baseline,15,980.7667895126561
DS04,mc.BDES,BDES,baseline,16,975.3043249558735
DS04,mc.BDES,BDES,baseline,17,985.4399479241335
DS04,mc.BDES,BDES,baseline,18,980.4090717787401
DS04,mc.BDES,BDES,baseline,19,974.0367913684265
DS04,mc.BDES,BDES,baseline,20,921.4356913966074
DS04,mc.BDES,BDES,baseline,21,918.6032742165836
DS04,mc.BDES,BDES,baseline,22,936.8132436425628
DS04,mc.BDES,BDES,baseline,23,945.023419785578
DS04,mc.BDES,BDES,baseline,24,993.6362410241072
DS04,mc.BDES,BDES,baseline,25,994.0259388305798
DS04,mc.BDES,BDES,baseline,26,996.3171255093739
DS04,mc.BDES,BDES,baseline,27,997.2609623315184
DS04,mc.BDES,BDES,baseline,28,989.6083068367778
DS04,mc.BDES,BDES,baseline,29,876.3313414535064
DS04,mc.BDES,BDES,baseline,30,867.8278654820782
DS04,mc.BDES,BDES,baseline,31,861.2675642715354
DS04,mc.BDES,BDES,baseline,32,867.5772654019474
DS04,mc.BDES,BDES,baseline,33,1040.2881472973984
DS04,mc.BDES,BDES,baseline,34,1037.4996974320452
DS04,mc.BDES,BDES,baseline,35,1040.0831479791962
DS04,mc.BDES,BDES,baseline,36,1008.0236926491986
DS04,mc.BDES,BDES,baseline,37,1003.6604938577545
DS04,mc.BDES,BDES,baseline,38,981.9418951382954
DS04,mc.BDES,BDES,baseline,39,991.9086534162511
DS04,mc.BDES,BDES,baseline,40,989.1168824693832
DS04,mc.BDES,BDES,baseline,41,967.9746505631831
DS04,mc.BDES,BDES,baseline,42,966.5200401731189
DS04,mc.BDES,BDES,baseline,43,974.9672794838098
DS04,mc.BDES,BDES,baseline,44,984.969348088643
DS04,mc.BDES,BDES,baseline,45,991.0542527100911
DS04,mc.BDES,BDES,baseline,46,986.5406598680544
DS04,mc.BDES,BDES,baseline,47,991.3890440315346
DS04,mc.BDES,BDES,baseline,48,998.925220400151
DS04,mc.BDES,BDES,baseline,49,989.0040411319733
DS04,mc.BDES,BDES,baseline,50,1000.5460480856066
DS04,mc.arima,arima,baseline,1,1065.5624865529112
DS04,mc.arima,arima,baseline,2,1062.9984660155778
DS04,mc.arima,arima,baseline,3,1056.352710646269
DS04,mc.arima,arima,baseline,4,1066.5149610200629
DS04,mc.arima,arima,baseline,5,1074.7018763049334
DS04,mc.arima,arima,baseline,6,1070.3488642116013
DS04,mc.arima,arima,baseline,7,1059.2843867398547
DS04,mc.arima,arima,baseline,8,1059.7774779191345
DS04,mc.arima,arima,baseline,9,1058.380012876248
DS04,mc.arima,arima,baseline,10,1057.7967013412256
DS04,mc.arima,arima,baseline,11,1070.6921653485779
DS04,mc.arima,arima,baseline,12,1068.164015588481
DS04,mc.arima,arima,baseline,13,1068.3490072931502
DS04,mc.arima,arima,baseline,14,1050.9914701761895
DS04,mc.arima,arima,baseline,15,1053.3769775779451
DS04,mc.arima,arima,baseline,16,1048.400505045303
DS04,mc.arima,arima,baseline,17,1047.97970188371
DS04,mc.arima,arima,baseline,18,1045.5277096079212
DS04,mc.arima,arima,baseline,19,1045.279073853427
DS04,mc.arima,arima,baseline,20,1013.5381183305695
DS04,mc.arima,arima,baseline,21,1010.6989004112011
DS04,mc.arima,arima,baseline,22,1014.5315031045953
DS04,mc.arima,arima,baseline,23,1037.4707406328519
DS04,mc.arima,arima,baseline,24,1070.0857915930508
DS04,mc.arima,arima,baseline,25,1065.957183836038
DS04,mc.arima,arima,baseline,26,1071.7732243801515
DS04,mc.arima,arima,baseline,27,1069.672118402966
DS04,mc.arima,arima,baseline,28,1057.3950405744463
DS04,mc.arima,arima,baseline,29,990.0148952685698
DS04,mc.arima,arima,baseline,30,980.0818619860463
DS04,mc.arima,arima,baseline,31,970.7171142900404
DS04,mc.arima,arima,baseline,32,975.5082700242702
DS04,mc.arima,arima,baseline,33,1115.9941425794188
DS04,mc.arima,arima,baseline,34,1115.3390279209264
DS04,mc.arima,arima,baseline,35,1112.670660837967
DS04,mc.arima,arima,baseline,36,1083.4000640257627
DS04,mc.arima,arima,baseline,37,1088.6643873486546
DS04,mc.arima,arima,baseline,38,1084.473433213423
DS04,mc.arima,arima,baseline,39,1079.571825339312
DS04,mc.arima,arima,baseline,40,1075.5366980501376
DS04,mc.arima,arima,baseline,41,1055.341701413723
DS04,mc.arima,arima,baseline,42,1059.001627217647
DS04,mc.arima,arima,baseline,43,1075.9236601605846
DS04,mc.arima,arima,baseline,44,1084.7459181317333
DS04,mc.arima,arima,baseline,45,1080.9185321205734
DS04,mc.arima,arima,baseline,46,1081.73912014073
DS04,mc.arima,arima,baseline,47,1064.8743074606493
DS04,mc.arima,arima,baseline,48,1072.8237990971063
DS04,mc.arima,arima,baseline,49,1092.6308534876964
DS04,mc.arima,arima,baseline,50,1126.7086270173825
DS04,mc.lm_OVERB,lm,OVERB,1,1295.8678457820304
DS04,mc.lm_OVERB,lm,OVERB,2,1324.9930075511575
DS04,mc.lm_OVERB,lm,OVERB,3,1260.0212526014545
DS04,mc.lm_OVERB,lm,OVERB,4,1291.9742593268575
DS04,mc.lm_OVERB,lm,OVERB,5,1265.9007933661492
DS04,mc.lm_OVERB,lm,OVERB,6,1232.3169194129982
DS04,mc.lm_OVERB,lm,OVERB,7,1307.8828490332542
DS04,mc.lm_OVERB,lm,OVERB,8,1297.0838109619756
DS04,mc.lm_OVERB,lm,OVERB,9,1319.849627488876
DS04,mc.lm_OVERB,lm,OVERB,10,1296.1284270596109
DS04,mc.lm_OVERB,lm,OVERB,11,1273.7525655397305
DS04,mc.lm_OVERB,lm,OVERB,12,1265.9646324839016
DS04,mc.lm_OVERB,lm,OVERB,13,1264.478120014236
DS04,mc.lm_OVERB,lm,OVERB,14,1216.134599579481
DS04,mc.lm_OVERB,lm,OVERB,15,1247.720527152262
DS04,mc.lm_OVERB,lm,OVERB,16,1197.6771711026713
DS04,mc.lm_OVERB,lm,OVERB,17,1183.3292856468183
DS04,mc.lm_OVERB,lm,OVERB,18,1202.3882212676965
DS04,mc.lm_OVERB,lm,OVERB,19,1178.5976345648555
DS04,mc.lm_OVERB,lm,OVERB,20,1175.8245654829905
DS04,mc.lm_OVERB,lm,OVERB,21,1156.9690239502181
DS04,mc.lm_OVERB,lm,OVERB,22,1141.9566064806954
DS04,mc.lm_OVERB,lm,OVERB,23,1177.4585296337457
DS04,mc.lm_OVERB,lm,OVERB,24,1207.1192671208169
DS04,mc.lm_OVERB,lm,OVERB,25,1188.8935993292807
DS04,mc.lm_OVERB,lm,OVERB,26,1228.2587484772262
DS04,mc.lm_OVERB,lm,OVERB,27,1214.8003293111892
DS04,mc.lm_OVERB,lm,OVERB,28,1199.186096922257
DS04,mc.lm_OVERB,lm,OVERB,29,1140.7388501633588
DS04,mc.lm_OVERB,lm,OVERB,30,1139.4005391895635
DS04,mc.lm_OVERB,lm,OVERB,31,1198.0780322875726
DS04,mc.lm_OVERB,lm,OVERB,32,1164.951984195366
DS04,mc.lm_OVERB,lm,OVERB,33,1287.961484770451
DS04,mc.lm_OVERB,lm,OVERB,34,1284.005641549918
DS04,mc.lm_OVERB,lm,OVERB,35,1266.9732726010182
DS04,mc.lm_OVERB,lm,OVERB,36,1323.5103820797506
DS04,mc.lm_OVERB,lm,OVERB,37,1288.8319781081855
DS04,mc.lm_OVERB,lm,OVERB,38,1291.2026069376232
DS04,mc.lm_OVERB,lm,OVERB,39,1284.1496167113364
DS04,mc.lm_OVERB,lm,OVERB,40,1251.175166555955
DS04,mc.lm_OVERB,lm,OVERB,41,1285.9489934114586
DS04,mc.lm_OVERB,lm,OVERB,42,1258.2176677307577
DS04,mc.lm_OVERB,lm,OVERB,43,1278.467773090082
DS04,mc.lm_OVERB,lm,OVERB,44,1310.958396268742
DS04,mc.lm_OVERB,lm,OVERB,45,1262.2279144139136
DS04,mc.lm_OVERB,lm,OVERB,46,1281.1446083162546
DS04,mc.lm_OVERB,lm,OVERB,47,1338.3250248822678
DS04,mc.lm_OVERB,lm,OVERB,48,1339.1030260325044
DS04,mc.lm_OVERB,lm,OVERB,49,1335.578470121545
DS04,mc.lm_OVERB,lm,OVERB,50,1372.638329886557
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,1,1372.2078504095964
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,2,1336.9821978802938
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,3,1308.8075918834677
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,4,1379.8069851853193
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,5,1320.6796684324725
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,6,1299.8793497064094
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,7,1324.5201736048011
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,8,1321.350615209277
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,9,1301.393049122592
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,10,1355.225604585819
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,11,1296.2979511165943
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,12,1247.5260421708426
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,13,1259.8748785909938
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,14,1210.6041707030072
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,15,1209.1230389901148
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,16,1168.1157508669949
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,17,1153.3976165413947
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,18,1153.5044263966465
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,19,1138.030919240281
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,20,1168.4423042626468
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,21,1165.9820196218154
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,22,1165.7973195829445
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,23,1214.989198004791
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,24,1214.587171235582
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,25,1205.4587284792538
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,26,1211.4588206897392
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,27,1196.568221185838
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,28,1191.3151004370382
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,29,1266.0537689540627
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,30,1203.75433581555
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,31,1212.8288231007825
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,32,1214.166557370665
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,33,1370.8311914827514
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,34,1292.6848058298801
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,35,1342.7813347173544
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,36,1359.1038036768334
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,37,1398.9771472980533
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,38,1381.9444141614222
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,39,1416.1118341533195
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,40,1320.0155496439888
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,41,1315.5998470964253
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,42,1371.707182386246
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,43,1257.5871677414564
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,44,1358.2465357369185
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,45,1354.092884593368
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,46,1313.8807192717084
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,47,1319.3573793275361
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,48,1350.1891266347486
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,49,1357.9856376769842
DS04,mc.lm_OVERTPhi,lm,OVERTPhi,50,1418.0622847643897
DS04,mc.lm_OVERT,lm,OVERT,1,1377.0772569815906
DS04,mc.lm_OVERT,lm,OVERT,2,1339.7642022118691
DS04,mc.lm_OVERT,lm,OVERT,3,1323.173129561417
DS04,mc.lm_OVERT,lm,OVERT,4,1376.5884351351795
DS04,mc.lm_OVERT,lm,OVERT,5,1335.4598183307105
DS04,mc.lm_OVERT,lm,OVERT,6,1269.234182795174
DS04,mc.lm_OVERT,lm,OVERT,7,1313.2338466766266
DS04,mc.lm_OVERT,lm,OVERT,8,1312.8246587980439
DS04,mc.lm_OVERT,lm,OVERT,9,1293.6529224885403
DS04,mc.lm_OVERT,lm,OVERT,10,1350.2175416022167
DS04,mc.lm_OVERT,lm,OVERT,11,1294.0391173219334
DS04,mc.lm_OVERT,lm,OVERT,12,1242.6407362767602
DS04,mc.lm_OVERT,lm,OVERT,13,1258.6394857007758
DS04,mc.lm_OVERT,lm,OVERT,14,1209.3633947007077
DS04,mc.lm_OVERT,lm,OVERT,15,1214.9409514186495
DS04,mc.lm_OVERT,lm,OVERT,16,1165.820605473245
DS04,mc.lm_OVERT,lm,OVERT,17,1149.310142395592
DS04,mc.lm_OVERT,lm,OVERT,18,1154.6643344824993
DS04,mc.lm_OVERT,lm,OVERT,19,1131.5848364737385
DS04,mc.lm_OVERT,lm,OVERT,20,1164.0391791498541
DS04,mc.lm_OVERT,lm,OVERT,21,1180.308893743073
DS04,mc.lm_OVERT,lm,OVERT,22,1164.632566441299
DS04,mc.lm_OVERT,lm,OVERT,23,1175.8325131627703
DS04,mc.lm_OVERT,lm,OVERT,24,1252.6202309898295
DS04,mc.lm_OVERT,lm,OVERT,25,1181.796502482235
DS04,mc.lm_OVERT,lm,OVERT,26,1185.540485098047
DS04,mc.lm_OVERT,lm,OVERT,27,1222.9391455311784
DS04,mc.lm_OVERT,lm,OVERT,28,1181.82986420747
DS04,mc.lm_OVERT,lm,OVERT,29,1267.1998939406744
DS04,mc.lm_OVERT,lm,OVERT,30,1185.4041439757957
DS04,mc.lm_OVERT,lm,OVERT,31,1200.0821817741273
DS04,mc.lm_OVERT,lm,OVERT,32,1213.5640917890478
DS04,mc.lm_OVERT,lm,OVERT,33,1378.295579861074
DS04,mc.lm_OVERT,lm,OVERT,34,1284.1635659641431
