dataset_id,workflow,model_family,strategy,iteration,rmse
DS15,mc.BDES,BDES,baseline,1,0.013429985583199843
DS15,mc.BDES,BDES,baseline,2,0.01329327800619658
DS15,mc.BDES,BDES,baseline,3,0.013300747822197343
DS15,mc.BDES,BDES,baseline,4,0.01332933078799344
DS15,mc.BDES,BDES,baseline,5,0.013309924004589255
DS15,mc.BDES,BDES,baseline,6,0.013276187327105341
DS15,mc.BDES,BDES,baseline,7,0.013379473822413277
DS15,mc.BDES,BDES,baseline,8,0.013421162378209053
DS15,mc.BDES,BDES,baseline,9,0.013331036371793297
DS15,mc.BDES,BDES,baseline,10,0.01352709404599366
DS15,mc.BDES,BDES,baseline,11,0.013236128854163089
DS15,mc.BDES,BDES,baseline,12,0.013274474205872794
DS15,mc.BDES,BDES,baseline,13,0.013282956895617877
DS15,mc.BDES,BDES,baseline,14,0.013268253456687662
DS15,mc.BDES,BDES,baseline,15,0.013379770524533367
DS15,mc.BDES,BDES,baseline,16,0.013315561916113704
DS15,mc.BDES,BDES,baseline,17,0.013246754107020841
DS15,mc.BDES,BDES,baseline,18,0.013298449297203316
DS15,mc.BDES,BDES,baseline,19,0.013325469808390184
DS15,mc.BDES,BDES,baseline,20,0.013192802268522052
DS15,mc.BDES,BDES,baseline,21,0.013148564183629618
DS15,mc.BDES,BDES,baseline,22,0.012838927435507453
DS15,mc.BDES,BDES,baseline,23,0.012815007688611792
DS15,mc.BDES,BDES,baseline,24,0.012726278784274684
DS15,mc.BDES,BDES,baseline,25,0.011932727144393496
DS15,mc.BDES,BDES,baseline,26,0.011848422705544223
DS15,mc.BDES,BDES,baseline,27,0.010838647151694417
DS15,mc.BDES,BDES,baseline,28,0.010808520918557843
DS15,mc.BDES,BDES,baseline,29,0.010793359562961666
DS15,mc.BDES,BDES,baseline,30,0.010332934011204295
DS15,mc.BDES,BDES,baseline,31,0.01031058974808705
DS15,mc.BDES,BDES,baseline,32,0.010197130375943863
DS15,mc.BDES,BDES,baseline,33,0.010133860363850838
DS15,mc.BDES,BDES,baseline,34,0.009895737490990378
DS15,mc.BDES,BDES,baseline,35,0.009867856102809616
DS15,mc.BDES,BDES,baseline,36,0.009814520925016225
DS15,mc.BDES,BDES,baseline,37,0.009835847435755586
DS15,mc.BDES,BDES,baseline,38,0.009937114997262214
DS15,mc.BDES,BDES,baseline,39,0.00985477493232271
DS15,mc.BDES,BDES,baseline,40,0.009726420404290182
DS15,mc.BDES,BDES,baseline,41,0.009747308650361658
DS15,mc.BDES,BDES,baseline,42,0.009098670543037717
DS15,mc.BDES,BDES,baseline,43,0.00908988180393887
DS15,mc.BDES,BDES,baseline,44,0.008909482025829973
DS15,mc.BDES,BDES,baseline,45,0.008981110012062088
DS15,mc.BDES,BDES,baseline,46,0.008987536923233789
DS15,mc.BDES,BDES,baseline,47,0.008868188224387837
DS15,mc.BDES,BDES,baseline,48,0.008626542321438366
DS15,mc.BDES,BDES,baseline,49,0.008624204217581368
DS15,mc.BDES,BDES,baseline,50,0.008689706630063193
DS15,mc.arima,arima,baseline,1,0.013524701830106881
DS15,mc.arima,arima,baseline,2,0.013380772825185398
DS15,mc.arima,arima,baseline,3,0.01341675926827503
DS15,mc.arima,arima,baseline,4,0.013395083640665845
DS15,mc.arima,arima,baseline,5,0.013398043897234091
DS15,mc.arima,arima,baseline,6,0.01344351772246458
DS15,mc.arima,arima,baseline,7,0.013519503673289166
DS15,mc.arima,arima,baseline,8,0.013920901711799726
DS15,mc.arima,arima,baseline,9,0.013493795527155475
DS15,mc.arima,arima,baseline,10,0.014020421961529755
DS15,mc.arima,arima,baseline,11,0.013664255863456033
DS15,mc.arima,arima,baseline,12,0.013668019321337713
DS15,mc.arima,arima,baseline,13,0.01366923807268129
DS15,mc.arima,arima,baseline,14,0.013627828912880951
DS15,mc.arima,arima,baseline,15,0.013712428562187576
DS15,mc.arima,arima,baseline,16,0.013679411736212666
DS15,mc.arima,arima,baseline,17,0.013649974775241614
DS15,mc.arima,arima,baseline,18,0.01347863909649416
DS15,mc.arima,arima,baseline,19,0.013562495229094699
DS15,mc.arima,arima,baseline,20,0.013531512039004755
DS15,mc.arima,arima,baseline,21,0.013522068264319174
DS15,mc.arima,arima,baseline,22,0.013089091481802456
DS15,mc.arima,arima,baseline,23,0.012992200085864792
DS15,mc.arima,arima,baseline,24,0.01297243895326084
DS15,mc.arima,arima,baseline,25,0.011939903340649633
DS15,mc.arima,arima,baseline,26,0.011719841634372353
DS15,mc.arima,arima,baseline,27,0.011098135160345224
DS15,mc.arima,arima,baseline,28,0.010823645399751463
DS15,mc.arima,arima,baseline,29,0.010744648922095375
DS15,mc.arima,arima,baseline,30,0.010417087942504843
DS15,mc.arima,arima,baseline,31,0.010469690044720145
DS15,mc.arima,arima,baseline,32,0.010274474933099296
DS15,mc.arima,arima,baseline,33,0.010236727722738386
DS15,mc.arima,arima,baseline,34,0.010105522487058736
DS15,mc.arima,arima,baseline,35,0.010109800184952337
DS15,mc.arima,arima,baseline,36,0.011516720169177985
DS15,mc.arima,arima,baseline,37,0.010025509114314215
DS15,mc.arima,arima,baseline,38,0.01059341228589788
DS15,mc.arima,arima,baseline,39,0.010020609968714398
DS15,mc.arima,arima,baseline,40,0.009954392095009923
DS15,mc.arima,arima,baseline,41,0.009931819506330302
DS15,mc.arima,arima,baseline,42,0.009417928247663705
DS15,mc.arima,arima,baseline,43,0.00938367464241439
DS15,mc.arima,arima,baseline,44,0.0092028546345421
DS15,mc.arima,arima,baseline,45,0.009255000690293943
DS15,mc.arima,arima,baseline,46,0.009172114742425467
DS15,mc.arima,arima,baseline,47,0.009203958221529298
DS15,mc.arima,arima,baseline,48,0.008825973161522824
DS15,mc.arima,arima,baseline,49,0.00962511776068097
DS15,mc.arima,arima,baseline,50,0.008962688840937792
DS15,mc.lm_OVERB,lm,OVERB,1,0.01628327373342488
DS15,mc.lm_OVERB,lm,OVERB,2,0.0171451054790268
DS15,mc.lm_OVERB,lm,OVERB,3,0.017037330447248197
DS15,mc.lm_OVERB,lm,OVERB,4,0.016441976000247844
DS15,mc.lm_OVERB,lm,OVERB,5,0.016667379177929067
DS15,mc.lm_OVERB,lm,OVERB,6,0.01819450828101444
DS15,mc.lm_OVERB,lm,OVERB,7,0.016650279090559928
DS15,mc.lm_OVERB,lm,OVERB,8,0.018019513308795605
DS15,mc.lm_OVERB,lm,OVERB,9,0.016455617071399635
DS15,mc.lm_OVERB,lm,OVERB,10,0.01728497475854428
DS15,mc.lm_OVERB,lm,OVERB,11,0.017944622432516082
DS15,mc.lm_OVERB,lm,OVERB,12,0.01692359391725614
DS15,mc.lm_OVERB,lm,OVERB,13,0.017329230486061498
DS15,mc.lm_OVERB,lm,OVERB,14,0.017293792257312982
DS15,mc.lm_OVERB,lm,OVERB,15,0.01783243643846878
DS15,mc.lm_OVERB,lm,OVERB,16,0.017990357997350003
DS15,mc.lm_OVERB,lm,OVERB,17,0.017856284647495925
DS15,mc.lm_OVERB,lm,OVERB,18,0.018035913531062736
DS15,mc.lm_OVERB,lm,OVERB,19,0.017511893208891436
DS15,mc.lm_OVERB,lm,OVERB,20,0.016258223165501896
DS15,mc.lm_OVERB,lm,OVERB,21,0.016521017598324556
DS15,mc.lm_OVERB,lm,OVERB,22,0.014462270519781665
DS15,mc.lm_OVERB,lm,OVERB,23,0.014551772334967253
DS15,mc.lm_OVERB,lm,OVERB,24,0.014282064485297391
DS15,mc.lm_OVERB,lm,OVERB,25,0.014549669559328685
DS15,mc.lm_OVERB,lm,OVERB,26,0.014872000485310548
DS15,mc.lm_OVERB,lm,OVERB,27,0.013476993425913856
DS15,mc.lm_OVERB,lm,OVERB,28,0.013758574397947419
DS15,mc.lm_OVERB,lm,OVERB,29,0.014178630401864453
DS15,mc.lm_OVERB,lm,OVERB,30,0.013335505160197311
DS15,mc.lm_OVERB,lm,OVERB,31,0.013089289416965976
DS15,mc.lm_OVERB,lm,OVERB,32,0.013666124071781397
DS15,mc.lm_OVERB,lm,OVERB,33,0.013680248810825489
DS15,mc.lm_OVERB,lm,OVERB,34,0.013553600596739955
DS15,mc.lm_OVERB,lm,OVERB,35,0.013148908519789924
DS15,mc.lm_OVERB,lm,OVERB,36,0.013379520506613582
DS15,mc.lm_OVERB,lm,OVERB,37,0.013561788753148748
DS15,mc.lm_OVERB,lm,OVERB,38,0.013691049099665013
DS15,mc.lm_OVERB,lm,OVERB,39,0.013999088608516917
DS15,mc.lm_OVERB,lm,OVERB,40,0.013395846989843094
DS15,mc.lm_OVERB,lm,OVERB,41,0.013324651167118713
DS15,mc.lm_OVERB,lm,OVERB,42,0.012867873904464732
DS15,mc.lm_OVERB,lm,OVERB,43,0.013153609702497059
DS15,mc.lm_OVERB,lm,OVERB,44,0.013061319716480963
DS15,mc.lm_OVERB,lm,OVERB,45,0.0126442564419574
DS15,mc.lm_OVERB,lm,OVERB,46,0.01331506703223069
DS15,mc.lm_OVERB,lm,OVERB,47,0.012763955228602292
DS15,mc.lm_OVERB,lm,OVERB,48,0.012466180613870797
DS15,mc.lm_OVERB,lm,OVERB,49,0.012602021627271979
DS15,mc.lm_OVERB,lm,OVERB,50,0.01209682447231336
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,1,0.016794016105228984
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,2,0.01728700759515711
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,3,0.01747605842123434
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,4,0.016914300644515656
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,5,0.01769886355804639
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,6,0.018250531611771533
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,7,0.016246636748532543
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,8,0.015884161424593285
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,9,0.014983475740599021
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,10,0.015422092459904302
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,11,0.017318348141741
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,12,0.017039312454100324
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,13,0.01631747445365333
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,14,0.016157949391028614
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,15,0.016827646390857653
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,16,0.016568414075498764
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,17,0.016908597941025318
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,18,0.01665687959471941
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,19,0.016769704569518065
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,20,0.015749324891684825
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,21,0.01626583780701061
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,22,0.014327054372686016
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,23,0.015069626518523963
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,24,0.013962359154814554
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,25,0.016347521383598747
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,26,0.015246670016271072
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,27,0.014807983360202935
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,28,0.014593809724315574
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,29,0.014641520096572972
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,30,0.01385001605264362
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,31,0.013980994509111064
DS15,mc.lm_OVERTPhi,lm,OVERTPhi,32,0.014544410634699571
