dataset_id,workflow,model_family,strategy,iteration,rmse
DS05,mc.BDES,BDES,baseline,1,0.022185087534875227
DS05,mc.BDES,BDES,baseline,2,0.02202201158069861
DS05,mc.BDES,BDES,baseline,3,0.021405851467376613
DS05,mc.BDES,BDES,baseline,4,0.02148660744397526
DS05,mc.BDES,BDES,baseline,5,0.02188199290080107
DS05,mc.BDES,BDES,baseline,6,0.02182898930547992
DS05,mc.BDES,BDES,baseline,7,0.021837841533524017
DS05,mc.BDES,BDES,baseline,8,0.02185494678041152
DS05,mc.BDES,BDES,baseline,9,0.02185271183091134
DS05,mc.BDES,BDES,baseline,10,0.021821444942725816
DS05,mc.BDES,BDES,baseline,11,0.021793072670188412
DS05,mc.BDES,BDES,baseline,12,0.021875312581994318
DS05,mc.BDES,BDES,baseline,13,0.021863628346596116
DS05,mc.BDES,BDES,baseline,14,0.021916972444125125
DS05,mc.BDES,BDES,baseline,15,0.021891459881833983
DS05,mc.BDES,BDES,baseline,16,0.021904008105222007
DS05,mc.BDES,BDES,baseline,17,0.021901758110929568
DS05,mc.BDES,BDES,baseline,18,0.021885703705161987
DS05,mc.BDES,BDES,baseline,19,0.021887368386977246
DS05,mc.BDES,BDES,baseline,20,0.02183952835443891
DS05,mc.BDES,BDES,baseline,21,0.022138903676217573
DS05,mc.BDES,BDES,baseline,22,0.021943224242777067
DS05,mc.BDES,BDES,baseline,23,0.02198854493902576
DS05,mc.BDES,BDES,baseline,24,0.02200371572947096
DS05,mc.BDES,BDES,baseline,25,0.02189372893711052
DS05,mc.BDES,BDES,baseline,26,0.02188293028474293
DS05,mc.BDES,BDES,baseline,27,0.021742488837522313
DS05,mc.BDES,BDES,baseline,28,0.02175759672651779
DS05,mc.BDES,BDES,baseline,29,0.021741728564392142
DS05,mc.BDES,BDES,baseline,30,0.021737941354989437
DS05,mc.BDES,BDES,baseline,31,0.02177732444055039
DS05,mc.BDES,BDES,baseline,32,0.02184410405761642
DS05,mc.BDES,BDES,baseline,33,0.021991124946563644
DS05,mc.BDES,BDES,baseline,34,0.02197234768034095
DS05,mc.BDES,BDES,baseline,35,0.02201415332769667
DS05,mc.BDES,BDES,baseline,36,0.021957614337058926
DS05,mc.BDES,BDES,baseline,37,0.02185942648531757
DS05,mc.BDES,BDES,baseline,38,0.021893134847363938
DS05,mc.BDES,BDES,baseline,39,0.021955096678931113
DS05,mc.BDES,BDES,baseline,40,0.02199671615964452
DS05,mc.BDES,BDES,baseline,41,0.02196944582338316
DS05,mc.BDES,BDES,baseline,42,0.02165519813661136
DS05,mc.BDES,BDES,baseline,43,0.021695002708544475
DS05,mc.BDES,BDES,baseline,44,0.021709724130987124
DS05,mc.BDES,BDES,baseline,45,0.021636584036035925
DS05,mc.BDES,BDES,baseline,46,0.021629727417023015
DS05,mc.BDES,BDES,baseline,47,0.021642685768068725
DS05,mc.BDES,BDES,baseline,48,0.021712257260641726
DS05,mc.BDES,BDES,baseline,49,0.021728475737567764
DS05,mc.BDES,BDES,baseline,50,0.02147471090009879
DS05,mc.arima,arima,baseline,1,0.021933034222136875
DS05,mc.arima,arima,baseline,2,0.02178852385895192
DS05,mc.arima,arima,baseline,3,0.02108837947513231
DS05,mc.arima,arima,baseline,4,0.02116332969771117
DS05,mc.arima,arima,baseline,5,0.022414113383125708
DS05,mc.arima,arima,baseline,6,0.021581229011103518
DS05,mc.arima,arima,baseline,7,0.02235859774481256
DS05,mc.arima,arima,baseline,8,0.022372767726236035
DS05,mc.arima,arima,baseline,9,0.02238973699714965
DS05,mc.arima,arima,baseline,10,0.022378564385050863
DS05,mc.arima,arima,baseline,11,0.022381611978080296
DS05,mc.arima,arima,baseline,12,0.02242983948109119
DS05,mc.arima,arima,baseline,13,0.022444264985538337
DS05,mc.arima,arima,baseline,14,0.021585413084912394
DS05,mc.arima,arima,baseline,15,0.021577328904827685
DS05,mc.arima,arima,baseline,16,0.02247724307283273
DS05,mc.arima,arima,baseline,17,0.022491203279386463
DS05,mc.arima,arima,baseline,18,0.021339696848120242
DS05,mc.arima,arima,baseline,19,0.022500316419216737
DS05,mc.arima,arima,baseline,20,0.022456540648323434
DS05,mc.arima,arima,baseline,21,0.022818261081022875
DS05,mc.arima,arima,baseline,22,0.022703150134716868
DS05,mc.arima,arima,baseline,23,0.022739200534461466
DS05,mc.arima,arima,baseline,24,0.021457043104315347
DS05,mc.arima,arima,baseline,25,0.022688296989816805
DS05,mc.arima,arima,baseline,26,0.022683886649675307
DS05,mc.arima,arima,baseline,27,0.022545602575217295
DS05,mc.arima,arima,baseline,28,0.02254659479105993
DS05,mc.arima,arima,baseline,29,0.020886697663418097
DS05,mc.arima,arima,baseline,30,0.02255295066567598
