dataset_id,workflow,model_family,strategy,iteration,rmse
DS02,mc.BDES,BDES,baseline,1,0.12097880238887142
DS02,mc.BDES,BDES,baseline,2,0.12054176602502978
DS02,mc.BDES,BDES,baseline,3,0.11996751120996167
DS02,mc.BDES,BDES,baseline,4,0.1170333568737917
DS02,mc.BDES,BDES,baseline,5,0.11531945567536613
DS02,mc.BDES,BDES,baseline,6,0.11526663459312673
DS02,mc.BDES,BDES,baseline,7,0.11028191057570189
DS02,mc.BDES,BDES,baseline,8,0.1106734791482665
DS02,mc.BDES,BDES,baseline,9,0.11055593557825293
DS02,mc.BDES,BDES,baseline,10,0.10874665995350213
DS02,mc.BDES,BDES,baseline,11,0.10920999001225729
DS02,mc.BDES,BDES,baseline,12,0.10896726297211384
DS02,mc.BDES,BDES,baseline,13,0.10887702162660155
DS02,mc.BDES,BDES,baseline,14,0.10484092436771539
DS02,mc.BDES,BDES,baseline,15,0.10543114765444062
DS02,mc.BDES,BDES,baseline,16,0.10531402959814587
DS02,mc.BDES,BDES,baseline,17,0.10634401463145712
DS02,mc.BDES,BDES,baseline,18,0.10521543089387687
DS02,mc.BDES,BDES,baseline,19,0.10831462830325424
DS02,mc.BDES,BDES,baseline,20,0.10865549313217429
DS02,mc.BDES,BDES,baseline,21,0.10211465382979902
DS02,mc.BDES,BDES,baseline,22,0.10185247094825389
DS02,mc.BDES,BDES,baseline,23,0.10228124204763454
DS02,mc.BDES,BDES,baseline,24,0.10147584976715242
DS02,mc.BDES,BDES,baseline,25,0.10314162065306003
DS02,mc.BDES,BDES,baseline,26,0.10290608780926211
DS02,mc.BDES,BDES,baseline,27,0.1031352391027466
DS02,mc.BDES,BDES,baseline,28,0.10250303476639096
DS02,mc.BDES,BDES,baseline,29,0.1005517952677455
DS02,mc.BDES,BDES,baseline,30,0.09744615987817722
DS02,mc.BDES,BDES,baseline,31,0.09617516733685541
DS02,mc.BDES,BDES,baseline,32,0.09608280673686202
DS02,mc.BDES,BDES,baseline,33,0.09605578321293493
DS02,mc.BDES,BDES,baseline,34,0.09684471392591341
DS02,mc.BDES,BDES,baseline,35,0.09681787184016939
DS02,mc.BDES,BDES,baseline,36,0.09668309969720403
DS02,mc.BDES,BDES,baseline,37,0.09749631133271547
DS02,mc.BDES,BDES,baseline,38,0.09660186319175856
DS02,mc.BDES,BDES,baseline,39,0.09638405625185338
DS02,mc.BDES,BDES,baseline,40,0.09640019106884594
DS02,mc.BDES,BDES,baseline,41,0.09497205640705313
DS02,mc.BDES,BDES,baseline,42,0.09554161499667665
DS02,mc.BDES,BDES,baseline,43,0.0956041941416569
DS02,mc.BDES,BDES,baseline,44,0.09670152074454125
DS02,mc.BDES,BDES,baseline,45,0.09683122950905709
DS02,mc.BDES,BDES,baseline,46,0.09768197858411053
DS02,mc.BDES,BDES,baseline,47,0.10103436492931968
DS02,mc.BDES,BDES,baseline,48,0.10262906828884852
DS02,mc.BDES,BDES,baseline,49,0.10433111868168929
DS02,mc.BDES,BDES,baseline,50,0.10512761639857132
DS02,mc.arima,arima,baseline,1,0.12330506657585126
DS02,mc.arima,arima,baseline,2,0.1229793544613256
DS02,mc.arima,arima,baseline,3,0.12170248275935697
DS02,mc.arima,arima,baseline,4,0.11962517626062638
DS02,mc.arima,arima,baseline,5,0.1156549864179812
DS02,mc.arima,arima,baseline,6,0.11716463415481382
DS02,mc.arima,arima,baseline,7,0.11174235914902833
DS02,mc.arima,arima,baseline,8,0.11162597450136166
DS02,mc.arima,arima,baseline,9,0.11267053353264625
DS02,mc.arima,arima,baseline,10,0.11151982622559584
DS02,mc.arima,arima,baseline,11,0.11259828975898872
DS02,mc.arima,arima,baseline,12,0.11520107323545892
DS02,mc.arima,arima,baseline,13,0.11204704733985824
DS02,mc.arima,arima,baseline,14,0.10802799363004707
DS02,mc.arima,arima,baseline,15,0.10468420045276322
DS02,mc.arima,arima,baseline,16,0.10878380068854998
DS02,mc.arima,arima,baseline,17,0.10523355742834307
DS02,mc.arima,arima,baseline,18,0.10493342855213265
DS02,mc.arima,arima,baseline,19,0.10464900216381191
DS02,mc.arima,arima,baseline,20,0.10287932908706852
DS02,mc.arima,arima,baseline,21,0.09918008027540468
DS02,mc.arima,arima,baseline,22,0.09817786715284264
DS02,mc.arima,arima,baseline,23,0.10578631351226048
DS02,mc.arima,arima,baseline,24,0.09671055642813302
DS02,mc.arima,arima,baseline,25,0.09912809295138678
DS02,mc.arima,arima,baseline,26,0.09781027641447924
DS02,mc.arima,arima,baseline,27,0.09739053442200918
DS02,mc.arima,arima,baseline,28,0.09747209884489873
DS02,mc.arima,arima,baseline,29,0.09551697558397111
DS02,mc.arima,arima,baseline,30,0.09226776487572053
DS02,mc.arima,arima,baseline,31,0.09265679081232567
DS02,mc.arima,arima,baseline,32,0.09188430827161359
DS02,mc.arima,arima,baseline,33,0.09303775556515678
DS02,mc.arima,arima,baseline,34,0.0932018630209265
DS02,mc.arima,arima,baseline,35,0.0929487472772222
DS02,mc.arima,arima,baseline,36,0.09198715674805853
DS02,mc.arima,arima,baseline,37,0.09124764238455839
DS02,mc.arima,arima,baseline,38,0.09121625979634694
DS02,mc.arima,arima,baseline,39,0.09123487358467164
DS02,mc.arima,arima,baseline,40,0.09156812730962192
DS02,mc.arima,arima,baseline,41,0.09018106039374219
DS02,mc.arima,arima,baseline,42,0.08992363504757177
DS02,mc.arima,arima,baseline,43,0.08899718228043178
DS02,mc.arima,arima,baseline,44,0.09156556693544728
DS02,mc.arima,arima,baseline,45,0.0903836633280898
DS02,mc.arima,arima,baseline,46,0.09190448898551551
DS02,mc.arima,arima,baseline,47,0.09343046627844234
DS02,mc.arima,arima,baseline,48,0.09513913269118833
DS02,mc.arima,arima,baseline,49,0.0972569751082419
DS02,mc.arima,arima,baseline,50,0.09737734375391777
DS02,mc.lm_OVERB,lm,OVERB,1,0.16945260737170129
DS02,mc.lm_OVERB,lm,OVERB,2,0.17300086132454287
DS02,mc.lm_OVERB,lm,OVERB,3,0.16476368663747906
DS02,mc.lm_OVERB,lm,OVERB,4,0.17013217681503057
DS02,mc.lm_OVERB,lm,OVERB,5,0.16055422723892374
DS02,mc.lm_OVERB,lm,OVERB,6,0.15743724410537477
DS02,mc.lm_OVERB,lm,OVERB,7,0.15517786185012586
DS02,mc.lm_OVERB,lm,OVERB,8,0.15015501514957139
DS02,mc.lm_OVERB,lm,OVERB,9,0.1519285530011911
DS02,mc.lm_OVERB,lm,OVERB,10,0.15433297112719657
DS02,mc.lm_OVERB,lm,OVERB,11,0.1560257216638473
DS02,mc.lm_OVERB,lm,OVERB,12,0.15589201221147012
DS02,mc.lm_OVERB,lm,OVERB,13,0.16104976826023235
DS02,mc.lm_OVERB,lm,OVERB,14,0.15838629877893132
DS02,mc.lm_OVERB,lm,OVERB,15,0.15871034019217925
DS02,mc.lm_OVERB,lm,OVERB,16,0.15673896291729608
DS02,mc.lm_OVERB,lm,OVERB,17,0.15137472496889748
DS02,mc.lm_OVERB,lm,OVERB,18,0.1456051055441776
DS02,mc.lm_OVERB,lm,OVERB,19,0.14326836016282962
DS02,mc.lm_OVERB,lm,OVERB,20,0.14069036190988493
DS02,mc.lm_OVERB,lm,OVERB,21,0.13526851011617191
DS02,mc.lm_OVERB,lm,OVERB,22,0.13049179751271053
DS02,mc.lm_OVERB,lm,OVERB,23,0.13264206292742736
DS02,mc.lm_OVERB,lm,OVERB,24,0.12731352248212613
DS02,mc.lm_OVERB,lm,OVERB,25,0.13127564447620627
DS02,mc.lm_OVERB,lm,OVERB,26,0.1321722062654939
DS02,mc.lm_OVERB,lm,OVERB,27,0.1275701585763287
DS02,mc.lm_OVERB,lm,OVERB,28,0.12716594102037207
DS02,mc.lm_OVERB,lm,OVERB,29,0.12114091676617969
DS02,mc.lm_OVERB,lm,OVERB,30,0.12110514955110702
DS02,mc.lm_OVERB,lm,OVERB,31,0.125377767301068
DS02,mc.lm_OVERB,lm,OVERB,32,0.12406647415733767
DS02,mc.lm_OVERB,lm,OVERB,33,0.11999085014379333
DS02,mc.lm_OVERB,lm,OVERB,34,0.11650615756973522
DS02,mc.lm_OVERB,lm,OVERB,35,0.12202151779085958
DS02,mc.lm_OVERB,lm,OVERB,36,0.12473448605372639
DS02,mc.lm_OVERB,lm,OVERB,37,0.12473760166241299
DS02,mc.lm_OVERB,lm,OVERB,38,0.12593768711716366
DS02,mc.lm_OVERB,lm,OVERB,39,0.12467432414406351
DS02,mc.lm_OVERB,lm,OVERB,40,0.12315052461212767
DS02,mc.lm_OVERB,lm,OVERB,41,0.12620913257228927
DS02,mc.lm_OVERB,lm,OVERB,42,0.12123170051022032
DS02,mc.lm_OVERB,lm,OVERB,43,0.11955111468769697
DS02,mc.lm_OVERB,lm,OVERB,44,0.12096067580586929
DS02,mc.lm_OVERB,lm,OVERB,45,0.11893340977971285
DS02,mc.lm_OVERB,lm,OVERB,46,0.11963028410087641
DS02,mc.lm_OVERB,lm,OVERB,47,0.12725614922588926
DS02,mc.lm_OVERB,lm,OVERB,48,0.13028565947551268
DS02,mc.lm_OVERB,lm,OVERB,49,0.13154995801839384
DS02,mc.lm_OVERB,lm,OVERB,50,0.12964914806163108
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,1,0.1670979236931726
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,2,0.1714029073817742
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,3,0.16261374289093877
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,4,0.16207515833685315
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,5,0.16248019731522778
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,6,0.15837771325669717
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,7,0.1584702480981686
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,8,0.1575185204060506
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,9,0.15556666978488806
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,10,0.1569476852044656
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,11,0.1558991162608859
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,12,0.15593981958923422
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,13,0.1592360424007843
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,14,0.15833748456194174
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,15,0.15927871495678025
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,16,0.15739593303278093
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,17,0.153344138515732
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,18,0.14888170486494004
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,19,0.14559938210231613
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,20,0.1476631696540274
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,21,0.13949523402474406
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,22,0.13464393193373878
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,23,0.13588096852791995
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,24,0.13150109335680124
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,25,0.13217215755828607
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,26,0.13494636726760945
DS02,mc.lm_OVERTPhi,lm,OVERTPhi,27,0.1305624443979728
