dataset_id,workflow,model_family,strategy,iteration,rmse
DS01,mc.BDES,BDES,baseline,1,0.06398341940604163
DS01,mc.BDES,BDES,baseline,2,0.06285180140009262
DS01,mc.BDES,BDES,baseline,3,0.060243526092576515
DS01,mc.BDES,BDES,baseline,4,0.05799246895791994
DS01,mc.BDES,BDES,baseline,5,0.057240181297489354
DS01,mc.BDES,BDES,baseline,6,0.05708294473463265
DS01,mc.BDES,BDES,baseline,7,0.055727588141136264
DS01,mc.BDES,BDES,baseline,8,0.05514104232132327
DS01,mc.BDES,BDES,baseline,9,0.054910443783932686
DS01,mc.BDES,BDES,baseline,10,0.05472582905486227
DS01,mc.BDES,BDES,baseline,11,0.05403598257701003
DS01,mc.BDES,BDES,baseline,12,0.05397943438792574
DS01,mc.BDES,BDES,baseline,13,0.05390443661959568
DS01,mc.BDES,BDES,baseline,14,0.05280831053294501
DS01,mc.BDES,BDES,baseline,15,0.05178177055493357
DS01,mc.BDES,BDES,baseline,16,0.04957590829972906
DS01,mc.BDES,BDES,baseline,17,0.048699570007409536
DS01,mc.BDES,BDES,baseline,18,0.04786350600797202
DS01,mc.BDES,BDES,baseline,19,0.04697101487861771
DS01,mc.BDES,BDES,baseline,20,0.04634485791975166
DS01,mc.BDES,BDES,baseline,21,0.04459945148262979
DS01,mc.BDES,BDES,baseline,22,0.04465582496985316
DS01,mc.BDES,BDES,baseline,23,0.0442714076668971
DS01,mc.BDES,BDES,baseline,24,0.04416136402584864
DS01,mc.BDES,BDES,baseline,25,0.04394339718417843
DS01,mc.BDES,BDES,baseline,26,0.043391323424385966
DS01,mc.BDES,BDES,baseline,27,0.04316110353909214
DS01,mc.BDES,BDES,baseline,28,0.044534382337226314
DS01,mc.BDES,BDES,baseline,29,0.0419262028024009
DS01,mc.BDES,BDES,baseline,30,0.04136653144797974
DS01,mc.BDES,BDES,baseline,31,0.04118429843053894
DS01,mc.BDES,BDES,baseline,32,0.04120259540045717
DS01,mc.BDES,BDES,baseline,33,0.04097280093237417
DS01,mc.BDES,BDES,baseline,34,0.04068710478677509
DS01,mc.BDES,BDES,baseline,35,0.040928042966085106
DS01,mc.BDES,BDES,baseline,36,0.04047319489605536
DS01,mc.BDES,BDES,baseline,37,0.04029276736974882
DS01,mc.BDES,BDES,baseline,38,0.04066545914152713
DS01,mc.BDES,BDES,baseline,39,0.04179691434471042
DS01,mc.BDES,BDES,baseline,40,0.04185100272750144
DS01,mc.BDES,BDES,baseline,41,0.041913057012365716
DS01,mc.BDES,BDES,baseline,42,0.04180380589121116
DS01,mc.BDES,BDES,baseline,43,0.04188875161139241
DS01,mc.BDES,BDES,baseline,44,0.04252416005521013
DS01,mc.BDES,BDES,baseline,45,0.04205758361336782
DS01,mc.BDES,BDES,baseline,46,0.042561428795228576
DS01,mc.BDES,BDES,baseline,47,0.04470861106263007
DS01,mc.BDES,BDES,baseline,48,0.04347599094278201
DS01,mc.BDES,BDES,baseline,49,0.0438662894240691
DS01,mc.BDES,BDES,baseline,50,0.04285180730260604
DS01,mc.arima,arima,baseline,1,0.06252023185450063
DS01,mc.arima,arima,baseline,2,0.06229215664623546
DS01,mc.arima,arima,baseline,3,0.061135604287482714
DS01,mc.arima,arima,baseline,4,0.06000131022019179
DS01,mc.arima,arima,baseline,5,0.05857390455357659
DS01,mc.arima,arima,baseline,6,0.05872798514793574
DS01,mc.arima,arima,baseline,7,0.05652150282443855
DS01,mc.arima,arima,baseline,8,0.05647633190182559
DS01,mc.arima,arima,baseline,9,0.05591000741558675
DS01,mc.arima,arima,baseline,10,0.05521743158354773
DS01,mc.arima,arima,baseline,11,0.055700495515540294
