dataset_id,workflow,model_family,strategy,iteration,rmse
DS18,mc.BDES,BDES,baseline,1,0.013819266088386475
DS18,mc.BDES,BDES,baseline,2,0.013145611445845452
DS18,mc.BDES,BDES,baseline,3,0.013256011204016451
DS18,mc.BDES,BDES,baseline,4,0.013302306052733824
DS18,mc.BDES,BDES,baseline,5,0.013282047737804257
DS18,mc.BDES,BDES,baseline,6,0.01327640837679111
DS18,mc.BDES,BDES,baseline,7,0.013152797280666248
DS18,mc.BDES,BDES,baseline,8,0.013421403588355809
DS18,mc.BDES,BDES,baseline,9,0.013582018095547982
DS18,mc.BDES,BDES,baseline,10,0.013493850807578919
DS18,mc.BDES,BDES,baseline,11,0.013886483817067764
DS18,mc.BDES,BDES,baseline,12,0.013848993258279305
DS18,mc.BDES,BDES,baseline,13,0.013880158303830555
DS18,mc.BDES,BDES,baseline,14,0.013912996998894454
DS18,mc.BDES,BDES,baseline,15,0.01379351105852537
DS18,mc.BDES,BDES,baseline,16,0.01378836480875
DS18,mc.BDES,BDES,baseline,17,0.013810148069549041
DS18,mc.BDES,BDES,baseline,18,0.013923838862403528
DS18,mc.BDES,BDES,baseline,19,0.013853930156961274
DS18,mc.BDES,BDES,baseline,20,0.013839899130160928
DS18,mc.BDES,BDES,baseline,21,0.013840171538045025
DS18,mc.BDES,BDES,baseline,22,0.01352635973745847
DS18,mc.BDES,BDES,baseline,23,0.013194363968516889
DS18,mc.BDES,BDES,baseline,24,0.01314139507811383
DS18,mc.BDES,BDES,baseline,25,0.012946642947742443
DS18,mc.BDES,BDES,baseline,26,0.012888563856419458
DS18,mc.BDES,BDES,baseline,27,0.011683019374099955
DS18,mc.BDES,BDES,baseline,28,0.011636461382454971
DS18,mc.BDES,BDES,baseline,29,0.01174946780892188
DS18,mc.BDES,BDES,baseline,30,0.011210823605857385
DS18,mc.BDES,BDES,baseline,31,0.011093474797599322
DS18,mc.BDES,BDES,baseline,32,0.011148723888457397
DS18,mc.BDES,BDES,baseline,33,0.01117647456401387
DS18,mc.BDES,BDES,baseline,34,0.011194183367823813
DS18,mc.BDES,BDES,baseline,35,0.010888355621142052
DS18,mc.BDES,BDES,baseline,36,0.010936943554345921
DS18,mc.BDES,BDES,baseline,37,0.010876017452615504
DS18,mc.BDES,BDES,baseline,38,0.010832289684338171
DS18,mc.BDES,BDES,baseline,39,0.01084679013218535
DS18,mc.BDES,BDES,baseline,40,0.01071962818973651
DS18,mc.BDES,BDES,baseline,41,0.010652763115807472
DS18,mc.BDES,BDES,baseline,42,0.009952767381946018
DS18,mc.BDES,BDES,baseline,43,0.009919517671117253
DS18,mc.BDES,BDES,baseline,44,0.009943764179440763
DS18,mc.BDES,BDES,baseline,45,0.009929771312615665
DS18,mc.BDES,BDES,baseline,46,0.009927837044531434
DS18,mc.BDES,BDES,baseline,47,0.009903250541571483
DS18,mc.BDES,BDES,baseline,48,0.009712432423731881
DS18,mc.BDES,BDES,baseline,49,0.009834353417895568
DS18,mc.BDES,BDES,baseline,50,0.009972862257964647
DS18,mc.arima,arima,baseline,1,0.014575634764829513
DS18,mc.arima,arima,baseline,2,0.013975214025510803
DS18,mc.arima,arima,baseline,3,0.01380791921106119
DS18,mc.arima,arima,baseline,4,0.013779791547504368
DS18,mc.arima,arima,baseline,5,0.013660014409489232
DS18,mc.arima,arima,baseline,6,0.013595184966295097
DS18,mc.arima,arima,baseline,7,0.014093539330855482
DS18,mc.arima,arima,baseline,8,0.013939960432199257
DS18,mc.arima,arima,baseline,9,0.01410379670376459
DS18,mc.arima,arima,baseline,10,0.014664751433517347
DS18,mc.arima,arima,baseline,11,0.014033471015537067
DS18,mc.arima,arima,baseline,12,0.013766254290004597
DS18,mc.arima,arima,baseline,13,0.014267811379147424
DS18,mc.arima,arima,baseline,14,0.01448951115700394
DS18,mc.arima,arima,baseline,15,0.01416306530612047
DS18,mc.arima,arima,baseline,16,0.014098967681893906
DS18,mc.arima,arima,baseline,17,0.014041523898622598
DS18,mc.arima,arima,baseline,18,0.01426354144276103
DS18,mc.arima,arima,baseline,19,0.01424276579851233
DS18,mc.arima,arima,baseline,20,0.014170563301005985
DS18,mc.arima,arima,baseline,21,0.01420495747664765
DS18,mc.arima,arima,baseline,22,0.01377793633151995
DS18,mc.arima,arima,baseline,23,0.013504819370502307
DS18,mc.arima,arima,baseline,24,0.013349641951748389
DS18,mc.arima,arima,baseline,25,0.013352280564199173
DS18,mc.arima,arima,baseline,26,0.013278780639400321
DS18,mc.arima,arima,baseline,27,0.012052600752744334
DS18,mc.arima,arima,baseline,28,0.01192016744897857
DS18,mc.arima,arima,baseline,29,0.011865725745390803
DS18,mc.arima,arima,baseline,30,0.01141875427932197
