dataset_id,workflow,model_family,strategy,iteration,rmse
DS16,mc.BDES,BDES,baseline,1,0.012753015591635625
DS16,mc.BDES,BDES,baseline,2,0.012668227504072163
DS16,mc.BDES,BDES,baseline,3,0.012881010092285178
DS16,mc.BDES,BDES,baseline,4,0.012888522014949224
DS16,mc.BDES,BDES,baseline,5,0.01281411216281148
DS16,mc.BDES,BDES,baseline,6,0.01291791176455317
DS16,mc.BDES,BDES,baseline,7,0.012889682308075611
DS16,mc.BDES,BDES,baseline,8,0.013027918852112541
DS16,mc.BDES,BDES,baseline,9,0.013180856425087168
DS16,mc.BDES,BDES,baseline,10,0.013157266944482628
DS16,mc.BDES,BDES,baseline,11,0.013058711624359516
DS16,mc.BDES,BDES,baseline,12,0.012982857807539864
DS16,mc.BDES,BDES,baseline,13,0.013046823890773801
DS16,mc.BDES,BDES,baseline,14,0.01306445807132983
DS16,mc.BDES,BDES,baseline,15,0.013045346494999025
DS16,mc.BDES,BDES,baseline,16,0.013039174636828845
DS16,mc.BDES,BDES,baseline,17,0.013051806898275876
DS16,mc.BDES,BDES,baseline,18,0.013032533041786755
DS16,mc.BDES,BDES,baseline,19,0.013021535135218311
DS16,mc.BDES,BDES,baseline,20,0.013023424648762183
DS16,mc.BDES,BDES,baseline,21,0.012894871722643555
DS16,mc.BDES,BDES,baseline,22,0.012726804544676763
DS16,mc.BDES,BDES,baseline,23,0.012464599258640489
DS16,mc.BDES,BDES,baseline,24,0.012362206585127308
DS16,mc.BDES,BDES,baseline,25,0.011543974677386055
DS16,mc.BDES,BDES,baseline,26,0.011485912647879652
DS16,mc.BDES,BDES,baseline,27,0.01105107351137539
DS16,mc.BDES,BDES,baseline,28,0.011045241582165619
DS16,mc.BDES,BDES,baseline,29,0.01075152727743179
DS16,mc.BDES,BDES,baseline,30,0.010378966847574528
DS16,mc.BDES,BDES,baseline,31,0.010301257946827456
DS16,mc.BDES,BDES,baseline,32,0.01023844580673797
DS16,mc.BDES,BDES,baseline,33,0.010168198565403701
DS16,mc.BDES,BDES,baseline,34,0.010115013157231529
DS16,mc.BDES,BDES,baseline,35,0.010024592284108796
DS16,mc.BDES,BDES,baseline,36,0.00999686514991738
DS16,mc.BDES,BDES,baseline,37,0.010028188197342119
DS16,mc.BDES,BDES,baseline,38,0.010266020621729825
DS16,mc.BDES,BDES,baseline,39,0.01008590929424905
DS16,mc.BDES,BDES,baseline,40,0.01007552099041544
DS16,mc.BDES,BDES,baseline,41,0.010081149883975012
DS16,mc.BDES,BDES,baseline,42,0.009265394712246574
DS16,mc.BDES,BDES,baseline,43,0.009316473434761533
DS16,mc.BDES,BDES,baseline,44,0.00925669451307225
DS16,mc.BDES,BDES,baseline,45,0.0093063030481832
DS16,mc.BDES,BDES,baseline,46,0.009148801856691577
DS16,mc.BDES,BDES,baseline,47,0.009243317456550442
DS16,mc.BDES,BDES,baseline,48,0.009046562618748052
DS16,mc.BDES,BDES,baseline,49,0.009050615797440554
DS16,mc.BDES,BDES,baseline,50,0.009034770361676542
DS16,mc.arima,arima,baseline,1,0.012725610429419925
DS16,mc.arima,arima,baseline,2,0.012593040199240286
DS16,mc.arima,arima,baseline,3,0.012705905238755436
DS16,mc.arima,arima,baseline,4,0.012699161528357275
DS16,mc.arima,arima,baseline,5,0.013392513313431293
DS16,mc.arima,arima,baseline,6,0.012740029826382773
DS16,mc.arima,arima,baseline,7,0.012844118171701597
DS16,mc.arima,arima,baseline,8,0.01322835611035401
DS16,mc.arima,arima,baseline,9,0.01313628873311642
